locus_tag	ftype	length_bp	gene	EC_number	COG	product
OP009387_00113	CDS	1011				hypothetical protein
OP009387_00114	CDS	1392				hypothetical protein
OP009387_00115	CDS	675				hypothetical protein
OP009387_00116	CDS	288				hypothetical protein
OP009387_00117	CDS	1320				hypothetical protein
OP009387_00118	CDS	288				hypothetical protein
OP009387_00119	CDS	510				hypothetical protein
OP009387_00120	CDS	651				hypothetical protein
OP009387_00121	CDS	720				hypothetical protein
OP009387_00122	CDS	372				hypothetical protein
OP009387_00123	CDS	825				hypothetical protein
