locus_tag	ftype	length_bp	gene	EC_number	COG	product
MW883598_00093	CDS	183				hypothetical protein
MW883598_00094	CDS	501				hypothetical protein
MW883598_00095	CDS	1164				hypothetical protein
MW883598_00096	CDS	738				hypothetical protein
MW883598_00097	CDS	492				hypothetical protein
MW883598_00098	CDS	324				hypothetical protein
MW883598_00099	CDS	570				hypothetical protein
MW883598_00100	CDS	516				hypothetical protein
MW883598_00101	CDS	1446				hypothetical protein
MW883598_00102	CDS	414				hypothetical protein
MW883598_00103	CDS	780				hypothetical protein
MW883598_00104	CDS	372				hypothetical protein
MW883598_00105	CDS	888				hypothetical protein
MW883598_00106	CDS	873				hypothetical protein
MW883598_00107	CDS	630				hypothetical protein
MW883598_00108	CDS	2763				hypothetical protein
MW883598_00109	CDS	156				hypothetical protein
MW883598_00110	CDS	843				hypothetical protein
MW883598_00111	CDS	744				hypothetical protein
MW883598_00112	CDS	504				hypothetical protein
MW883598_00113	CDS	2583				hypothetical protein
MW883598_00114	CDS	288				hypothetical protein
MW883598_00115	CDS	1011				hypothetical protein
MW883598_00116	CDS	1377				hypothetical protein
MW883598_00117	CDS	675				hypothetical protein
MW883598_00118	CDS	270				hypothetical protein
MW883598_00119	CDS	1314				hypothetical protein
MW883598_00120	CDS	288				hypothetical protein
MW883598_00121	CDS	531				hypothetical protein
MW883598_00122	CDS	720				hypothetical protein
MW883598_00123	CDS	381				hypothetical protein
MW883598_00124	CDS	687				hypothetical protein
