Orthogroup	Species Tree Node	Gene Tree Node	Support	Type	Genes 1	Genes 2
OG0000070	MCV_MP1_LYCI_AY779031.1	n11	1.0	Terminal	MCV_MP1_LYCI_AY779031_1_MCV_MP1_LYCI_AY779031.1_00110	MCV_MP1_LYCI_AY779031_1_MCV_MP1_LYCI_AY779031.1_00111
OG0000071	N11	n14	0.029411764705882353	Non-Terminal	MCV_MP1_LYCI_OL774653_1_MCV_MP1_LYCI_OL774653.1_00009, MCV_Unclassified_OQ475017_1_MCV_Unclassified_OQ475017.1_00113, MCV_Unlassified_OL310752_1_MCV_Unlassified_OL310752.1_00117	MCV_Unlassified_OL310752_1_MCV_Unlassified_OL310752.1_00118
OG0000113	N30	n0	0.6	Non-Terminal	Chlor_IIV22_HF920633_1_Chlor_IIV22_HF920633.1_00086, Irido_IIV31_HF920637_1_Irido_IIV31_HF920637.1_00138, Irido_IIV6_AF303741_1_Irido_IIV6_AF303741.1_00170, Decap_MF599468_1_Decap_MF599468.1_00096, Rana_FV3_NC_005946_1_Rana_FV3_NC_005946.1_00020, Rana_SGIV_AY521625_1_Rana_SGIV_AY521625.1_00036, Lymph_LCD4_MN803438_1_Lymph_LCD4_MN803438.1_00112, Lymph_LDV1_L63545_1_Lymph_LDV1_L63545.1_00042	Decap_MF599468_1_Decap_MF599468.1_00045, Chlor_AMIV_KF938901_1_Chlor_AMIV_KF938901.1_00104, Chlor_IIV22_HF920633_1_Chlor_IIV22_HF920633.1_00145, Irido_IIV31_HF920637_1_Irido_IIV31_HF920637.1_00148, Irido_IIV6_AF303741_1_Irido_IIV6_AF303741.1_00169, Irido_IIV31_HF920637_1_Irido_IIV31_HF920637.1_00077, Decap_MF599468_1_Decap_MF599468.1_00036, Lymph_LDV1_L63545_1_Lymph_LDV1_L63545.1_00005, Lymph_LCD4_MN803438_1_Lymph_LCD4_MN803438.1_00021, Lymph_LCD4_MN803438_1_Lymph_LCD4_MN803438.1_00012, Lymph_LCD4_MN803438_1_Lymph_LCD4_MN803438.1_00120, Lymph_LDV1_L63545_1_Lymph_LDV1_L63545.1_00088, Lymph_LCD4_MN803438_1_Lymph_LCD4_MN803438.1_00107, Lymph_LDV1_L63545_1_Lymph_LDV1_L63545.1_00051, Lymph_LCD4_MN803438_1_Lymph_LCD4_MN803438.1_00094, Lymph_LDV1_L63545_1_Lymph_LDV1_L63545.1_00047, Lymph_LCD4_MN803438_1_Lymph_LCD4_MN803438.1_00125, Lymph_LDV1_L63545_1_Lymph_LDV1_L63545.1_00050
OG0000113	N35	n9	0.3333333333333333	Non-Terminal	Decap_MF599468_1_Decap_MF599468.1_00045, Chlor_AMIV_KF938901_1_Chlor_AMIV_KF938901.1_00104, Chlor_IIV22_HF920633_1_Chlor_IIV22_HF920633.1_00145, Irido_IIV31_HF920637_1_Irido_IIV31_HF920637.1_00148, Irido_IIV6_AF303741_1_Irido_IIV6_AF303741.1_00169	Irido_IIV31_HF920637_1_Irido_IIV31_HF920637.1_00077, Decap_MF599468_1_Decap_MF599468.1_00036
OG0000113	N38	n15	1.0	Non-Terminal	Lymph_LDV1_L63545_1_Lymph_LDV1_L63545.1_00005, Lymph_LCD4_MN803438_1_Lymph_LCD4_MN803438.1_00021, Lymph_LCD4_MN803438_1_Lymph_LCD4_MN803438.1_00012	Lymph_LCD4_MN803438_1_Lymph_LCD4_MN803438.1_00120, Lymph_LDV1_L63545_1_Lymph_LDV1_L63545.1_00088, Lymph_LCD4_MN803438_1_Lymph_LCD4_MN803438.1_00107, Lymph_LDV1_L63545_1_Lymph_LDV1_L63545.1_00051, Lymph_LCD4_MN803438_1_Lymph_LCD4_MN803438.1_00094, Lymph_LDV1_L63545_1_Lymph_LDV1_L63545.1_00047, Lymph_LCD4_MN803438_1_Lymph_LCD4_MN803438.1_00125, Lymph_LDV1_L63545_1_Lymph_LDV1_L63545.1_00050
OG0000113	Lymph_LCD4_MN803438.1	n17	1.0	Terminal	Lymph_LCD4_MN803438_1_Lymph_LCD4_MN803438.1_00021	Lymph_LCD4_MN803438_1_Lymph_LCD4_MN803438.1_00012
OG0000113	N38	n18	1.0	Non-Terminal	Lymph_LCD4_MN803438_1_Lymph_LCD4_MN803438.1_00120, Lymph_LDV1_L63545_1_Lymph_LDV1_L63545.1_00088	Lymph_LCD4_MN803438_1_Lymph_LCD4_MN803438.1_00107, Lymph_LDV1_L63545_1_Lymph_LDV1_L63545.1_00051, Lymph_LCD4_MN803438_1_Lymph_LCD4_MN803438.1_00094, Lymph_LDV1_L63545_1_Lymph_LDV1_L63545.1_00047, Lymph_LCD4_MN803438_1_Lymph_LCD4_MN803438.1_00125, Lymph_LDV1_L63545_1_Lymph_LDV1_L63545.1_00050
OG0000113	N38	n20	1.0	Non-Terminal	Lymph_LCD4_MN803438_1_Lymph_LCD4_MN803438.1_00107, Lymph_LDV1_L63545_1_Lymph_LDV1_L63545.1_00051	Lymph_LCD4_MN803438_1_Lymph_LCD4_MN803438.1_00094, Lymph_LDV1_L63545_1_Lymph_LDV1_L63545.1_00047, Lymph_LCD4_MN803438_1_Lymph_LCD4_MN803438.1_00125, Lymph_LDV1_L63545_1_Lymph_LDV1_L63545.1_00050
OG0000113	N38	n22	1.0	Non-Terminal: STRIDE	Lymph_LCD4_MN803438_1_Lymph_LCD4_MN803438.1_00094, Lymph_LDV1_L63545_1_Lymph_LDV1_L63545.1_00047	Lymph_LCD4_MN803438_1_Lymph_LCD4_MN803438.1_00125, Lymph_LDV1_L63545_1_Lymph_LDV1_L63545.1_00050
OG0000119	N43	n1	0.5	Non-Terminal	Irido_IIV31_HF920637_1_Irido_IIV31_HF920637.1_00184, Irido_IIV6_AF303741_1_Irido_IIV6_AF303741.1_00007, Irido_IIV31_HF920637_1_Irido_IIV31_HF920637.1_00034, Irido_IIV6_AF303741_1_Irido_IIV6_AF303741.1_00066, Irido_IIV31_HF920637_1_Irido_IIV31_HF920637.1_00206, Irido_IIV31_HF920637_1_Irido_IIV31_HF920637.1_00096, Irido_IIV6_AF303741_1_Irido_IIV6_AF303741.1_00173, Irido_IIV31_HF920637_1_Irido_IIV31_HF920637.1_00158, Irido_IIV31_HF920637_1_Irido_IIV31_HF920637.1_00208, Irido_IIV31_HF920637_1_Irido_IIV31_HF920637.1_00130, Irido_IIV31_HF920637_1_Irido_IIV31_HF920637.1_00102, Irido_IIV6_AF303741_1_Irido_IIV6_AF303741.1_00095, Irido_IIV6_AF303741_1_Irido_IIV6_AF303741.1_00094	Irido_IIV6_AF303741_1_Irido_IIV6_AF303741.1_00109
OG0000119	N43	n2	0.5	Non-Terminal	Irido_IIV31_HF920637_1_Irido_IIV31_HF920637.1_00184, Irido_IIV6_AF303741_1_Irido_IIV6_AF303741.1_00007, Irido_IIV31_HF920637_1_Irido_IIV31_HF920637.1_00034, Irido_IIV6_AF303741_1_Irido_IIV6_AF303741.1_00066, Irido_IIV31_HF920637_1_Irido_IIV31_HF920637.1_00206, Irido_IIV31_HF920637_1_Irido_IIV31_HF920637.1_00096, Irido_IIV6_AF303741_1_Irido_IIV6_AF303741.1_00173, Irido_IIV31_HF920637_1_Irido_IIV31_HF920637.1_00158, Irido_IIV31_HF920637_1_Irido_IIV31_HF920637.1_00208, Irido_IIV31_HF920637_1_Irido_IIV31_HF920637.1_00130, Irido_IIV31_HF920637_1_Irido_IIV31_HF920637.1_00102, Irido_IIV6_AF303741_1_Irido_IIV6_AF303741.1_00095	Irido_IIV6_AF303741_1_Irido_IIV6_AF303741.1_00094
OG0000119	N43	n3	1.0	Non-Terminal	Irido_IIV31_HF920637_1_Irido_IIV31_HF920637.1_00184, Irido_IIV6_AF303741_1_Irido_IIV6_AF303741.1_00007, Irido_IIV31_HF920637_1_Irido_IIV31_HF920637.1_00034, Irido_IIV6_AF303741_1_Irido_IIV6_AF303741.1_00066, Irido_IIV31_HF920637_1_Irido_IIV31_HF920637.1_00206, Irido_IIV31_HF920637_1_Irido_IIV31_HF920637.1_00096	Irido_IIV6_AF303741_1_Irido_IIV6_AF303741.1_00173, Irido_IIV31_HF920637_1_Irido_IIV31_HF920637.1_00158, Irido_IIV31_HF920637_1_Irido_IIV31_HF920637.1_00208, Irido_IIV31_HF920637_1_Irido_IIV31_HF920637.1_00130, Irido_IIV31_HF920637_1_Irido_IIV31_HF920637.1_00102, Irido_IIV6_AF303741_1_Irido_IIV6_AF303741.1_00095
