locus_tag	ftype	length_bp	gene	EC_number	COG	product
OM037668_00091	CDS	561				hypothetical protein
OM037668_00092	CDS	381				hypothetical protein
OM037668_00093	CDS	378				hypothetical protein
OM037668_00094	CDS	288				hypothetical protein
OM037668_00095	CDS	2880				hypothetical protein
OM037668_00096	CDS	840				hypothetical protein
OM037668_00097	CDS	297				hypothetical protein
OM037668_00098	CDS	636				hypothetical protein
OM037668_00099	CDS	819				hypothetical protein
OM037668_00100	CDS	891				hypothetical protein
OM037668_00101	CDS	195				hypothetical protein
OM037668_00102	CDS	396				hypothetical protein
OM037668_00103	CDS	252				hypothetical protein
OM037668_00104	CDS	378				hypothetical protein
OM037668_00105	CDS	354				hypothetical protein
OM037668_00106	CDS	354				hypothetical protein
OM037668_00107	CDS	186				hypothetical protein
OM037668_00108	CDS	384				hypothetical protein
OM037668_00109	CDS	384				hypothetical protein
OM037668_00110	CDS	696				hypothetical protein
OM037668_00111	CDS	1608				hypothetical protein
OM037668_00112	CDS	1446				hypothetical protein
OM037668_00113	CDS	363				hypothetical protein
OM037668_00114	CDS	1101				hypothetical protein
OM037668_00115	CDS	1575				hypothetical protein
OM037668_00116	CDS	1413				hypothetical protein
OM037668_00117	CDS	1032				hypothetical protein
OM037668_00118	CDS	981				hypothetical protein
OM037668_00119	CDS	1377				hypothetical protein
OM037668_00120	CDS	1554				hypothetical protein
OM037668_00121	CDS	1944				hypothetical protein
OM037668_00122	CDS	1650				hypothetical protein
OM037668_00123	CDS	234				hypothetical protein
OM037668_00124	CDS	573				hypothetical protein
OM037668_00125	CDS	1281				hypothetical protein
OM037668_00126	CDS	714				hypothetical protein
OM037668_00127	CDS	3129	RPO2	2.7.7.6		DNA-directed RNA polymerase subunit 2
OM037668_00128	CDS	1695				hypothetical protein
OM037668_00129	CDS	939				hypothetical protein
OM037668_00130	CDS	351				hypothetical protein
OM037668_00131	CDS	786				hypothetical protein
OM037668_00132	CDS	708				hypothetical protein
OM037668_00133	CDS	1422				hypothetical protein
OM037668_00134	CDS	912				hypothetical protein
