locus_tag	ftype	length_bp	gene	EC_number	COG	product
KX643370_00061	CDS	924				hypothetical protein
KX643370_00062	CDS	333				hypothetical protein
KX643370_00063	CDS	852				hypothetical protein
KX643370_00064	CDS	621				hypothetical protein
KX643370_00065	CDS	1026				hypothetical protein
KX643370_00066	CDS	681				hypothetical protein
KX643370_00067	CDS	1206				hypothetical protein
KX643370_00068	CDS	630				hypothetical protein
KX643370_00069	CDS	537				hypothetical protein
KX643370_00070	CDS	216				hypothetical protein
KX643370_00071	CDS	876				hypothetical protein
KX643370_00072	CDS	393				hypothetical protein
KX643370_00073	CDS	420				hypothetical protein
KX643370_00074	CDS	555				hypothetical protein
KX643370_00075	CDS	504				hypothetical protein
KX643370_00076	CDS	1536				hypothetical protein
KX643370_00077	CDS	573				hypothetical protein
KX643370_00078	CDS	375				hypothetical protein
KX643370_00079	CDS	1290				hypothetical protein
KX643370_00080	CDS	447				hypothetical protein
KX643370_00081	CDS	408				hypothetical protein
KX643370_00082	CDS	381				hypothetical protein
KX643370_00083	CDS	975				hypothetical protein
KX643370_00084	CDS	525				hypothetical protein
KX643370_00085	CDS	987				hypothetical protein
KX643370_00086	CDS	363				hypothetical protein
KX643370_00087	CDS	486				hypothetical protein
KX643370_00088	CDS	1050				hypothetical protein
KX643370_00089	CDS	438				hypothetical protein
KX643370_00090	CDS	969				hypothetical protein
KX643370_00091	CDS	411				hypothetical protein
KX643370_00092	CDS	1011				hypothetical protein
KX643370_00093	CDS	1464				hypothetical protein
KX643370_00094	CDS	2838				hypothetical protein
KX643370_00095	CDS	2598				hypothetical protein
KX643370_00096	CDS	687				hypothetical protein
KX643370_00097	CDS	927				hypothetical protein
KX643370_00098	CDS	1038				hypothetical protein
KX643370_00099	CDS	486				hypothetical protein
KX643370_00100	CDS	858				hypothetical protein
KX643370_00101	CDS	921				hypothetical protein
KX643370_00102	CDS	471				hypothetical protein
KX643370_00103	CDS	1365				hypothetical protein
KX643370_00104	CDS	366				hypothetical protein
KX643370_00105	CDS	1176				hypothetical protein
KX643370_00106	CDS	1878				hypothetical protein
KX643370_00107	CDS	1170				hypothetical protein
KX643370_00108	CDS	2112				hypothetical protein
KX643370_00109	CDS	795				hypothetical protein
KX643370_00110	CDS	606				hypothetical protein
KX643370_00111	CDS	432				hypothetical protein
KX643370_00112	CDS	582				hypothetical protein
KX643370_00113	CDS	213				hypothetical protein
KX643370_00114	CDS	2046				hypothetical protein
KX643370_00115	CDS	447				hypothetical protein
KX643370_00116	CDS	405				hypothetical protein
KX643370_00117	CDS	2805				hypothetical protein
KX643370_00118	CDS	909				hypothetical protein
KX643370_00119	CDS	747				hypothetical protein
KX643370_00120	CDS	1389				hypothetical protein
KX643370_00121	CDS	738				hypothetical protein
KX643370_00122	CDS	243				hypothetical protein
KX643370_00123	CDS	921				hypothetical protein
KX643370_00124	CDS	129				hypothetical protein
KX643370_00125	CDS	1449				hypothetical protein
KX643370_00126	CDS	756				hypothetical protein
KX643370_00127	CDS	342				hypothetical protein
KX643370_00128	CDS	537				hypothetical protein
KX643370_00129	CDS	306				hypothetical protein
KX643370_00130	CDS	225				hypothetical protein
KX643370_00131	CDS	3552				hypothetical protein
KX643370_00132	CDS	1233				hypothetical protein
KX643370_00133	CDS	1437				hypothetical protein
KX643370_00134	CDS	339				hypothetical protein
KX643370_00135	CDS	2802				hypothetical protein
KX643370_00136	CDS	135				hypothetical protein
KX643370_00137	CDS	1014				hypothetical protein
KX643370_00138	CDS	297				hypothetical protein
KX643370_00139	CDS	1644	I4L	1.17.4.1		Ribonucleoside-diphosphate reductase large subunit
KX643370_00140	CDS	453				hypothetical protein
KX643370_00141	CDS	189				hypothetical protein
KX643370_00142	CDS	333				hypothetical protein
KX643370_00143	CDS	231				hypothetical protein
KX643370_00144	CDS	417				hypothetical protein
KX643370_00145	CDS	1284				hypothetical protein
KX643370_00146	CDS	354				hypothetical protein
KX643370_00147	CDS	678				hypothetical protein
KX643370_00148	CDS	243				hypothetical protein
KX643370_00149	CDS	387				hypothetical protein
KX643370_00150	CDS	285				hypothetical protein
KX643370_00151	CDS	282				hypothetical protein
KX643370_00152	CDS	1617				hypothetical protein
