locus_tag	ftype	length_bp	gene	EC_number	COG	product
MK098186.1_00085	CDS	414				hypothetical protein
MK098186.1_00086	CDS	1572				hypothetical protein
MK098186.1_00087	CDS	1011				hypothetical protein
MK098186.1_00088	CDS	171				hypothetical protein
MK098186.1_00089	CDS	927				hypothetical protein
MK098186.1_00090	CDS	501				hypothetical protein
MK098186.1_00091	CDS	1164				hypothetical protein
MK098186.1_00092	CDS	738				hypothetical protein
MK098186.1_00093	CDS	492				hypothetical protein
MK098186.1_00094	CDS	324				hypothetical protein
MK098186.1_00095	CDS	570				hypothetical protein
MK098186.1_00096	CDS	516				hypothetical protein
MK098186.1_00097	CDS	1446				hypothetical protein
MK098186.1_00098	CDS	414				hypothetical protein
MK098186.1_00099	CDS	777				hypothetical protein
MK098186.1_00100	CDS	351				hypothetical protein
MK098186.1_00101	CDS	891				hypothetical protein
MK098186.1_00102	CDS	780				hypothetical protein
MK098186.1_00103	CDS	621				hypothetical protein
MK098186.1_00104	CDS	2763				hypothetical protein
MK098186.1_00105	CDS	156				hypothetical protein
MK098186.1_00106	CDS	897				hypothetical protein
MK098186.1_00107	CDS	744				hypothetical protein
MK098186.1_00108	CDS	504				hypothetical protein
MK098186.1_00109	CDS	2583				hypothetical protein
MK098186.1_00110	CDS	288				hypothetical protein
MK098186.1_00111	CDS	1011				hypothetical protein
MK098186.1_00112	CDS	1368				hypothetical protein
MK098186.1_00113	CDS	675				hypothetical protein
MK098186.1_00114	CDS	270				hypothetical protein
MK098186.1_00115	CDS	1314				hypothetical protein
MK098186.1_00116	CDS	288				hypothetical protein
MK098186.1_00117	CDS	507				hypothetical protein
MK098186.1_00118	CDS	528				hypothetical protein
MK098186.1_00119	CDS	720				hypothetical protein
MK098186.1_00120	CDS	381				hypothetical protein
MK098186.1_00121	CDS	825				hypothetical protein
