locus_tag	ftype	length_bp	gene	EC_number	COG	product
AB104413_00081	CDS	270				hypothetical protein
AB104413_00082	CDS	675				hypothetical protein
AB104413_00083	CDS	1368				hypothetical protein
AB104413_00084	CDS	1011				hypothetical protein
AB104413_00085	CDS	288				hypothetical protein
AB104413_00086	CDS	2583				hypothetical protein
AB104413_00087	CDS	504				hypothetical protein
AB104413_00088	CDS	744				hypothetical protein
AB104413_00089	CDS	690				hypothetical protein
AB104413_00090	CDS	156				hypothetical protein
AB104413_00091	CDS	2763				hypothetical protein
AB104413_00092	CDS	621				hypothetical protein
AB104413_00093	CDS	873				hypothetical protein
AB104413_00094	CDS	891				hypothetical protein
AB104413_00095	CDS	351				hypothetical protein
AB104413_00096	CDS	777				hypothetical protein
AB104413_00097	CDS	321				hypothetical protein
AB104413_00098	CDS	1446				hypothetical protein
AB104413_00099	CDS	516				hypothetical protein
AB104413_00100	CDS	570				hypothetical protein
AB104413_00101	CDS	324				hypothetical protein
AB104413_00102	CDS	492				hypothetical protein
AB104413_00103	CDS	738				hypothetical protein
AB104413_00104	CDS	1164				hypothetical protein
AB104413_00105	CDS	501				hypothetical protein
AB104413_00106	CDS	927				hypothetical protein
AB104413_00107	CDS	171				hypothetical protein
AB104413_00108	CDS	1011				hypothetical protein
AB104413_00109	CDS	891				hypothetical protein
AB104413_00110	CDS	549				hypothetical protein
AB104413_00111	CDS	414				hypothetical protein
AB104413_00112	CDS	771				hypothetical protein
AB104413_00113	CDS	468				hypothetical protein
AB104413_00114	CDS	534				hypothetical protein
AB104413_00115	CDS	1305				hypothetical protein
AB104413_00116	CDS	360				hypothetical protein
AB104413_00117	CDS	1107				hypothetical protein
AB104413_00118	CDS	498				hypothetical protein
AB104413_00119	CDS	477				hypothetical protein
AB104413_00120	CDS	222				hypothetical protein
AB104413_00121	CDS	465				hypothetical protein
AB104413_00122	CDS	1335				hypothetical protein
AB104413_00123	CDS	669				hypothetical protein
