locus_tag	ftype	length_bp	gene	EC_number	COG	product
MK689686.1_00048	CDS	210				hypothetical protein
MK689686.1_00049	CDS	354				hypothetical protein
MK689686.1_00050	CDS	171				hypothetical protein
MK689686.1_00051	CDS	429				hypothetical protein
MK689686.1_00052	CDS	453				hypothetical protein
MK689686.1_00053	CDS	171				hypothetical protein
MK689686.1_00054	CDS	945				hypothetical protein
MK689686.1_00055	CDS	942				hypothetical protein
MK689686.1_00056	CDS	648				hypothetical protein
MK689686.1_00057	CDS	261				hypothetical protein
MK689686.1_00058	CDS	513				hypothetical protein
MK689686.1_00059	CDS	807				hypothetical protein
MK689686.1_00060	CDS	3762				hypothetical protein
MK689686.1_00061	CDS	369				hypothetical protein
MK689686.1_00062	CDS	2649				hypothetical protein
MK689686.1_00063	CDS	1473				hypothetical protein
MK689686.1_00064	CDS	288				hypothetical protein
MK689686.1_00065	CDS	216				hypothetical protein
MK689686.1_00066	CDS	1044				hypothetical protein
MK689686.1_00067	CDS	582				hypothetical protein
MK689686.1_00068	CDS	1434				hypothetical protein
MK689686.1_00069	CDS	732				hypothetical protein
MK689686.1_00070	CDS	516				hypothetical protein
MK689686.1_00071	CDS	1611				hypothetical protein
MK689686.1_00072	CDS	420				hypothetical protein
MK689686.1_00073	CDS	1023				hypothetical protein
MK689686.1_00074	CDS	2973				hypothetical protein
MK689686.1_00075	CDS	1335				hypothetical protein
MK689686.1_00076	CDS	465				hypothetical protein
MK689686.1_00077	CDS	189				hypothetical protein
MK689686.1_00078	CDS	474				hypothetical protein
MK689686.1_00079	CDS	498				hypothetical protein
MK689686.1_00080	CDS	1107				hypothetical protein
MK689686.1_00081	CDS	360				hypothetical protein
MK689686.1_00082	CDS	1305				hypothetical protein
MK689686.1_00083	CDS	531				hypothetical protein
MK689686.1_00084	CDS	468				hypothetical protein
MK689686.1_00085	CDS	771				hypothetical protein
MK689686.1_00086	CDS	414				hypothetical protein
MK689686.1_00087	CDS	1572				hypothetical protein
MK689686.1_00088	CDS	1002				hypothetical protein
MK689686.1_00089	CDS	186				hypothetical protein
MK689686.1_00090	CDS	183				hypothetical protein
MK689686.1_00091	CDS	501				hypothetical protein
MK689686.1_00092	CDS	1164				hypothetical protein
MK689686.1_00093	CDS	738				hypothetical protein
MK689686.1_00094	CDS	492				hypothetical protein
MK689686.1_00095	CDS	324				hypothetical protein
MK689686.1_00096	CDS	570				hypothetical protein
MK689686.1_00097	CDS	516				hypothetical protein
MK689686.1_00098	CDS	1446				hypothetical protein
MK689686.1_00099	CDS	414				hypothetical protein
MK689686.1_00100	CDS	780				hypothetical protein
MK689686.1_00101	CDS	372				hypothetical protein
MK689686.1_00102	CDS	888				hypothetical protein
MK689686.1_00103	CDS	873				hypothetical protein
MK689686.1_00104	CDS	630				hypothetical protein
MK689686.1_00105	CDS	2763				hypothetical protein
MK689686.1_00106	CDS	156				hypothetical protein
MK689686.1_00107	CDS	843				hypothetical protein
MK689686.1_00108	CDS	744				hypothetical protein
MK689686.1_00109	CDS	504				hypothetical protein
MK689686.1_00110	CDS	2583				hypothetical protein
MK689686.1_00111	CDS	288				hypothetical protein
MK689686.1_00112	CDS	1011				hypothetical protein
MK689686.1_00113	CDS	1377				hypothetical protein
MK689686.1_00114	CDS	675				hypothetical protein
MK689686.1_00115	CDS	270				hypothetical protein
MK689686.1_00116	CDS	1314				hypothetical protein
MK689686.1_00117	CDS	288				hypothetical protein
MK689686.1_00118	CDS	384				hypothetical protein
MK689686.1_00119	CDS	636				hypothetical protein
MK689686.1_00120	CDS	720				hypothetical protein
MK689686.1_00121	CDS	381				hypothetical protein
MK689686.1_00122	CDS	687				hypothetical protein
