locus_tag	ftype	length_bp	gene	EC_number	COG	product
MW883599_00063	CDS	804				hypothetical protein
MW883599_00064	CDS	3321				hypothetical protein
MW883599_00065	CDS	369				hypothetical protein
MW883599_00066	CDS	2649				hypothetical protein
MW883599_00067	CDS	1476				hypothetical protein
MW883599_00068	CDS	264				hypothetical protein
MW883599_00069	CDS	294				hypothetical protein
MW883599_00070	CDS	1044				hypothetical protein
MW883599_00071	CDS	585				hypothetical protein
MW883599_00072	CDS	1434				hypothetical protein
MW883599_00073	CDS	666				hypothetical protein
MW883599_00074	CDS	477				hypothetical protein
MW883599_00075	CDS	1611				hypothetical protein
MW883599_00076	CDS	1005				hypothetical protein
MW883599_00077	CDS	420				hypothetical protein
MW883599_00078	CDS	1014				hypothetical protein
MW883599_00079	CDS	267				hypothetical protein
MW883599_00080	CDS	2973				hypothetical protein
MW883599_00081	CDS	1335				hypothetical protein
MW883599_00082	CDS	465				hypothetical protein
MW883599_00083	CDS	222				hypothetical protein
MW883599_00084	CDS	498				hypothetical protein
MW883599_00085	CDS	1107				hypothetical protein
MW883599_00086	CDS	360				hypothetical protein
MW883599_00087	CDS	105				hypothetical protein
MW883599_00088	CDS	1356				hypothetical protein
MW883599_00089	CDS	603				hypothetical protein
MW883599_00090	CDS	408				hypothetical protein
MW883599_00091	CDS	771				hypothetical protein
MW883599_00092	CDS	414				hypothetical protein
MW883599_00093	CDS	1557				hypothetical protein
MW883599_00094	CDS	963				hypothetical protein
MW883599_00095	CDS	162				hypothetical protein
MW883599_00096	CDS	927				hypothetical protein
MW883599_00097	CDS	1161				hypothetical protein
MW883599_00098	CDS	738				hypothetical protein
MW883599_00099	CDS	492				hypothetical protein
MW883599_00100	CDS	324				hypothetical protein
MW883599_00101	CDS	546				hypothetical protein
MW883599_00102	CDS	516				hypothetical protein
MW883599_00103	CDS	1443				hypothetical protein
MW883599_00104	CDS	402				hypothetical protein
MW883599_00105	CDS	777				hypothetical protein
MW883599_00106	CDS	366				hypothetical protein
MW883599_00107	CDS	96				hypothetical protein
MW883599_00108	CDS	948				hypothetical protein
MW883599_00109	CDS	600				hypothetical protein
MW883599_00110	CDS	2766				hypothetical protein
MW883599_00111	CDS	156				hypothetical protein
MW883599_00112	CDS	891				hypothetical protein
MW883599_00113	CDS	744				hypothetical protein
MW883599_00114	CDS	504				hypothetical protein
MW883599_00115	CDS	2583				hypothetical protein
MW883599_00116	CDS	1011				hypothetical protein
MW883599_00117	CDS	1389				hypothetical protein
MW883599_00118	CDS	657				hypothetical protein
MW883599_00119	CDS	261				hypothetical protein
MW883599_00120	CDS	1320				hypothetical protein
MW883599_00121	CDS	510				hypothetical protein
MW883599_00122	CDS	651				hypothetical protein
MW883599_00123	CDS	720				hypothetical protein
MW883599_00124	CDS	372				hypothetical protein
MW883599_00125	CDS	687				hypothetical protein
