locus_tag	ftype	length_bp	gene	EC_number	COG	product
MW883602_00049	CDS	915				hypothetical protein
MW883602_00050	CDS	684				hypothetical protein
MW883602_00051	CDS	264				hypothetical protein
MW883602_00052	CDS	345				hypothetical protein
MW883602_00053	CDS	171				hypothetical protein
MW883602_00054	CDS	429				hypothetical protein
MW883602_00055	CDS	453				hypothetical protein
MW883602_00056	CDS	192				hypothetical protein
MW883602_00057	CDS	927				hypothetical protein
MW883602_00058	CDS	927				hypothetical protein
MW883602_00059	CDS	648				hypothetical protein
MW883602_00060	CDS	261				hypothetical protein
MW883602_00061	CDS	300				hypothetical protein
MW883602_00062	CDS	510				hypothetical protein
MW883602_00063	CDS	804				hypothetical protein
MW883602_00064	CDS	3324				hypothetical protein
MW883602_00065	CDS	369				hypothetical protein
MW883602_00066	CDS	2649				hypothetical protein
MW883602_00067	CDS	1476				hypothetical protein
MW883602_00068	CDS	189				hypothetical protein
MW883602_00069	CDS	294				hypothetical protein
MW883602_00070	CDS	1044				hypothetical protein
MW883602_00071	CDS	585				hypothetical protein
MW883602_00072	CDS	1434				hypothetical protein
MW883602_00073	CDS	666				hypothetical protein
MW883602_00074	CDS	477				hypothetical protein
MW883602_00075	CDS	1611				hypothetical protein
MW883602_00076	CDS	1005				hypothetical protein
MW883602_00077	CDS	420				hypothetical protein
MW883602_00078	CDS	1014				hypothetical protein
MW883602_00079	CDS	267				hypothetical protein
MW883602_00080	CDS	2973				hypothetical protein
MW883602_00081	CDS	1335				hypothetical protein
MW883602_00082	CDS	465				hypothetical protein
MW883602_00083	CDS	222				hypothetical protein
MW883602_00084	CDS	498				hypothetical protein
MW883602_00085	CDS	1107				hypothetical protein
MW883602_00086	CDS	360				hypothetical protein
MW883602_00087	CDS	105				hypothetical protein
MW883602_00088	CDS	1356				hypothetical protein
MW883602_00089	CDS	609				hypothetical protein
MW883602_00090	CDS	465				hypothetical protein
MW883602_00091	CDS	771				hypothetical protein
MW883602_00092	CDS	414				hypothetical protein
MW883602_00093	CDS	1557				hypothetical protein
MW883602_00094	CDS	963				hypothetical protein
MW883602_00095	CDS	162				hypothetical protein
MW883602_00096	CDS	927				hypothetical protein
MW883602_00097	CDS	1161				hypothetical protein
MW883602_00098	CDS	738				hypothetical protein
MW883602_00099	CDS	492				hypothetical protein
MW883602_00100	CDS	324				hypothetical protein
MW883602_00101	CDS	546				hypothetical protein
MW883602_00102	CDS	516				hypothetical protein
MW883602_00103	CDS	1443				hypothetical protein
MW883602_00104	CDS	402				hypothetical protein
MW883602_00105	CDS	324				hypothetical protein
MW883602_00106	CDS	366				hypothetical protein
MW883602_00107	CDS	870				hypothetical protein
MW883602_00108	CDS	600				hypothetical protein
MW883602_00109	CDS	2766				hypothetical protein
MW883602_00110	CDS	156				hypothetical protein
MW883602_00111	CDS	891				hypothetical protein
MW883602_00112	CDS	744				hypothetical protein
MW883602_00113	CDS	504				hypothetical protein
MW883602_00114	CDS	2583				hypothetical protein
MW883602_00115	CDS	1011				hypothetical protein
MW883602_00116	CDS	1392				hypothetical protein
MW883602_00117	CDS	675				hypothetical protein
MW883602_00118	CDS	261				hypothetical protein
MW883602_00119	CDS	1320				hypothetical protein
MW883602_00120	CDS	510				hypothetical protein
MW883602_00121	CDS	651				hypothetical protein
MW883602_00122	CDS	720				hypothetical protein
MW883602_00123	CDS	372				hypothetical protein
MW883602_00124	CDS	687				hypothetical protein
