locus_tag	ftype	length_bp	gene	EC_number	COG	product
AY521625_00085	CDS	1080				hypothetical protein
AY521625_00086	CDS	459				hypothetical protein
AY521625_00087	CDS	249				hypothetical protein
AY521625_00088	CDS	942				hypothetical protein
AY521625_00089	CDS	234	vUbi			viral Ubiquitin
AY521625_00090	CDS	294				hypothetical protein
AY521625_00091	CDS	3807				hypothetical protein
AY521625_00092	CDS	1146				hypothetical protein
AY521625_00093	CDS	180				hypothetical protein
AY521625_00094	CDS	768				hypothetical protein
AY521625_00095	CDS	1068				hypothetical protein
AY521625_00096	CDS	339				hypothetical protein
AY521625_00097	CDS	459				hypothetical protein
AY521625_00098	CDS	777				hypothetical protein
AY521625_00099	CDS	159				hypothetical protein
AY521625_00100	CDS	888				hypothetical protein
AY521625_00101	CDS	252				hypothetical protein
AY521625_00102	CDS	423				hypothetical protein
AY521625_00103	CDS	255				hypothetical protein
AY521625_00104	CDS	633				hypothetical protein
AY521625_00105	CDS	1089				hypothetical protein
AY521625_00106	CDS	537				hypothetical protein
AY521625_00107	CDS	555				hypothetical protein
AY521625_00108	CDS	558				hypothetical protein
AY521625_00109	CDS	522				hypothetical protein
AY521625_00110	CDS	3030				hypothetical protein
AY521625_00111	tRNA	73				tRNA-Ile(tat)
AY521625_00112	CDS	555				hypothetical protein
AY521625_00113	CDS	828				hypothetical protein
AY521625_00114	CDS	273				hypothetical protein
AY521625_00115	CDS	972				hypothetical protein
AY521625_00116	CDS	339				hypothetical protein
AY521625_00117	CDS	315				hypothetical protein
AY521625_00118	CDS	1386				hypothetical protein
AY521625_00119	CDS	195				hypothetical protein
AY521625_00120	CDS	312				hypothetical protein
AY521625_00121	CDS	915				hypothetical protein
AY521625_00122	CDS	1992				hypothetical protein
AY521625_00123	CDS	240				hypothetical protein
AY521625_00124	CDS	459				hypothetical protein
AY521625_00125	CDS	498				hypothetical protein
AY521625_00126	CDS	975				hypothetical protein
AY521625_00127	CDS	1035				hypothetical protein
AY521625_00128	CDS	480				hypothetical protein
AY521625_00129	CDS	378				hypothetical protein
AY521625_00130	CDS	1527				hypothetical protein
AY521625_00131	CDS	423				hypothetical protein
AY521625_00132	CDS	150				hypothetical protein
AY521625_00133	CDS	1239				hypothetical protein
AY521625_00134	CDS	294				hypothetical protein
AY521625_00135	CDS	1728				hypothetical protein
AY521625_00136	CDS	813				hypothetical protein
AY521625_00137	CDS	525				hypothetical protein
AY521625_00138	CDS	417				hypothetical protein
AY521625_00139	CDS	492				hypothetical protein
AY521625_00140	CDS	489				hypothetical protein
AY521625_00141	CDS	288				hypothetical protein
AY521625_00142	CDS	1113				hypothetical protein
