locus_tag	ftype	length_bp	gene	EC_number	COG	product
OM037668.1_00099	CDS	819				hypothetical protein
OM037668.1_00100	CDS	891				hypothetical protein
OM037668.1_00101	CDS	195				hypothetical protein
OM037668.1_00102	CDS	396				hypothetical protein
OM037668.1_00103	CDS	252				hypothetical protein
OM037668.1_00104	CDS	378				hypothetical protein
OM037668.1_00105	CDS	354				hypothetical protein
OM037668.1_00106	CDS	354				hypothetical protein
OM037668.1_00107	CDS	186				hypothetical protein
OM037668.1_00108	CDS	384				hypothetical protein
OM037668.1_00109	CDS	384				hypothetical protein
OM037668.1_00110	CDS	696				hypothetical protein
OM037668.1_00111	CDS	1608				hypothetical protein
OM037668.1_00112	CDS	1446				hypothetical protein
OM037668.1_00113	CDS	363				hypothetical protein
OM037668.1_00114	CDS	1101				hypothetical protein
OM037668.1_00115	CDS	1575				hypothetical protein
OM037668.1_00116	CDS	1413				hypothetical protein
OM037668.1_00117	CDS	1032				hypothetical protein
OM037668.1_00118	CDS	981				hypothetical protein
OM037668.1_00119	CDS	1377				hypothetical protein
OM037668.1_00120	CDS	1554				hypothetical protein
OM037668.1_00121	CDS	1944				hypothetical protein
OM037668.1_00122	CDS	1650				hypothetical protein
OM037668.1_00123	CDS	234				hypothetical protein
OM037668.1_00124	CDS	573				hypothetical protein
OM037668.1_00125	CDS	1281				hypothetical protein
OM037668.1_00126	CDS	714				hypothetical protein
OM037668.1_00127	CDS	3129	RPO2	2.7.7.6		DNA-directed RNA polymerase subunit 2
OM037668.1_00128	CDS	1695				hypothetical protein
OM037668.1_00129	CDS	939				hypothetical protein
OM037668.1_00130	CDS	351				hypothetical protein
OM037668.1_00131	CDS	786				hypothetical protein
OM037668.1_00132	CDS	708				hypothetical protein
OM037668.1_00133	CDS	1422				hypothetical protein
OM037668.1_00134	CDS	912				hypothetical protein
