locus_tag	ftype	length_bp	gene	EC_number	COG	product
MN432490_00081	CDS	270				hypothetical protein
MN432490_00082	CDS	477				hypothetical protein
MN432490_00083	CDS	498				hypothetical protein
MN432490_00084	CDS	1107				hypothetical protein
MN432490_00085	CDS	360				hypothetical protein
MN432490_00086	CDS	1356				hypothetical protein
MN432490_00087	CDS	453				hypothetical protein
MN432490_00088	CDS	465				hypothetical protein
MN432490_00089	CDS	771				hypothetical protein
MN432490_00090	CDS	414				hypothetical protein
MN432490_00091	CDS	1557				hypothetical protein
MN432490_00092	CDS	999				hypothetical protein
MN432490_00093	CDS	162				hypothetical protein
MN432490_00094	CDS	759				hypothetical protein
MN432490_00095	CDS	501				hypothetical protein
MN432490_00096	CDS	1161				hypothetical protein
MN432490_00097	CDS	738				hypothetical protein
MN432490_00098	CDS	456				hypothetical protein
MN432490_00099	CDS	324				hypothetical protein
MN432490_00100	CDS	546				hypothetical protein
MN432490_00101	CDS	516				hypothetical protein
MN432490_00102	CDS	1443				hypothetical protein
MN432490_00103	CDS	402				hypothetical protein
MN432490_00104	CDS	777				hypothetical protein
MN432490_00105	CDS	366				hypothetical protein
MN432490_00106	CDS	870				hypothetical protein
MN432490_00107	CDS	600				hypothetical protein
MN432490_00108	CDS	2766				hypothetical protein
MN432490_00109	CDS	156				hypothetical protein
MN432490_00110	CDS	684				hypothetical protein
MN432490_00111	CDS	744				hypothetical protein
MN432490_00112	CDS	504				hypothetical protein
MN432490_00113	CDS	2622				hypothetical protein
MN432490_00114	CDS	1011				hypothetical protein
MN432490_00115	CDS	1392				hypothetical protein
MN432490_00116	CDS	657				hypothetical protein
MN432490_00117	CDS	261				hypothetical protein
MN432490_00118	CDS	1335				hypothetical protein
MN432490_00119	CDS	288				hypothetical protein
MN432490_00120	CDS	510				hypothetical protein
MN432490_00121	CDS	561				hypothetical protein
MN432490_00122	CDS	720				hypothetical protein
MN432490_00123	CDS	372				hypothetical protein
MN432490_00124	CDS	825				hypothetical protein
