locus_tag	ftype	length_bp	gene	EC_number	COG	product
AF303741_00189	CDS	3558	RPO2	2.7.7.6		DNA-directed RNA polymerase subunit 2
AF303741_00190	CDS	918				hypothetical protein
AF303741_00191	CDS	198				hypothetical protein
AF303741_00192	CDS	891				hypothetical protein
AF303741_00193	CDS	1614				hypothetical protein
AF303741_00194	CDS	351				hypothetical protein
AF303741_00195	CDS	7299				hypothetical protein
AF303741_00196	CDS	390				hypothetical protein
AF303741_00197	CDS	417				hypothetical protein
AF303741_00198	CDS	555				hypothetical protein
AF303741_00199	CDS	885				hypothetical protein
AF303741_00200	CDS	1488				hypothetical protein
AF303741_00201	CDS	663				hypothetical protein
AF303741_00202	CDS	873				hypothetical protein
AF303741_00203	CDS	267				hypothetical protein
AF303741_00204	CDS	1512				hypothetical protein
