locus_tag	ftype	length_bp	gene	EC_number	COG	product
KF938901_00092	CDS	2940				hypothetical protein
KF938901_00093	CDS	495				hypothetical protein
KF938901_00094	CDS	1074	C8L	1.17.4.1		Ribonucleoside-diphosphate reductase small chain
KF938901_00095	CDS	891				hypothetical protein
KF938901_00096	CDS	903				hypothetical protein
KF938901_00097	CDS	195				hypothetical protein
KF938901_00098	CDS	525				hypothetical protein
KF938901_00099	CDS	726				hypothetical protein
KF938901_00100	CDS	492				hypothetical protein
KF938901_00101	CDS	1317				hypothetical protein
KF938901_00102	CDS	474				hypothetical protein
KF938901_00103	CDS	1287				hypothetical protein
KF938901_00104	CDS	447				hypothetical protein
KF938901_00105	CDS	906				hypothetical protein
KF938901_00106	CDS	591				hypothetical protein
KF938901_00107	CDS	342				hypothetical protein
KF938901_00108	CDS	897		2.1.1.45		Thymidylate synthase
KF938901_00109	CDS	483				hypothetical protein
KF938901_00110	CDS	1098				hypothetical protein
KF938901_00111	CDS	273				hypothetical protein
KF938901_00112	CDS	468				hypothetical protein
KF938901_00113	CDS	1506				hypothetical protein
KF938901_00114	CDS	1284				hypothetical protein
KF938901_00115	CDS	2190				hypothetical protein
KF938901_00116	CDS	192				hypothetical protein
KF938901_00117	CDS	603				hypothetical protein
KF938901_00118	CDS	522	DUT	3.6.1.23		Deoxyuridine 5'-triphosphate nucleotidohydrolase
KF938901_00119	CDS	1839				hypothetical protein
KF938901_00120	CDS	165				hypothetical protein
KF938901_00121	CDS	1101				hypothetical protein
KF938901_00122	CDS	582				hypothetical protein
KF938901_00123	CDS	573				hypothetical protein
KF938901_00124	CDS	546				hypothetical protein
KF938901_00125	CDS	1020				hypothetical protein
KF938901_00126	CDS	4014	RPO1	2.7.7.6		DNA-directed RNA polymerase subunit 1
KF938901_00127	CDS	1524				hypothetical protein
KF938901_00128	CDS	1914		6.5.1.2		DNA ligase
KF938901_00129	CDS	891				hypothetical protein
KF938901_00130	CDS	600				hypothetical protein
KF938901_00131	CDS	195				hypothetical protein
KF938901_00132	CDS	561				hypothetical protein
KF938901_00133	CDS	1656				hypothetical protein
KF938901_00134	CDS	720				hypothetical protein
KF938901_00135	CDS	1842				hypothetical protein
KF938901_00136	CDS	648				hypothetical protein
KF938901_00137	CDS	537				hypothetical protein
KF938901_00138	CDS	213				hypothetical protein
KF938901_00139	CDS	981				hypothetical protein
KF938901_00140	CDS	1275				hypothetical protein
KF938901_00141	CDS	2349	TOP	5.6.2.2		DNA topoisomerase 2
KF938901_00142	CDS	642				hypothetical protein
KF938901_00143	CDS	984				hypothetical protein
KF938901_00144	CDS	759				hypothetical protein
KF938901_00145	CDS	195				hypothetical protein
KF938901_00146	CDS	384				hypothetical protein
KF938901_00147	CDS	186				hypothetical protein
KF938901_00148	CDS	306				hypothetical protein
KF938901_00149	CDS	522				hypothetical protein
KF938901_00150	CDS	582				hypothetical protein
KF938901_00151	CDS	1971				hypothetical protein
KF938901_00152	CDS	1014				hypothetical protein
KF938901_00153	CDS	582				hypothetical protein
KF938901_00154	CDS	1410				hypothetical protein
KF938901_00155	CDS	624				hypothetical protein
KF938901_00156	CDS	504				hypothetical protein
KF938901_00157	CDS	1095				hypothetical protein
KF938901_00158	CDS	1260				hypothetical protein
