locus_tag	ftype	length_bp	gene	EC_number	COG	product
GQ273492_00111	CDS	1374				hypothetical protein
GQ273492_00112	CDS	675				hypothetical protein
GQ273492_00113	CDS	288				hypothetical protein
GQ273492_00114	CDS	1311				hypothetical protein
GQ273492_00115	CDS	288				hypothetical protein
GQ273492_00116	CDS	507				hypothetical protein
GQ273492_00117	CDS	651				hypothetical protein
GQ273492_00118	CDS	720				hypothetical protein
GQ273492_00119	CDS	381				hypothetical protein
GQ273492_00120	CDS	687				hypothetical protein
