locus_tag	ftype	length_bp	gene	EC_number	COG	product
GQ273492.1_00054	CDS	927				hypothetical protein
GQ273492.1_00055	CDS	924				hypothetical protein
GQ273492.1_00056	CDS	648				hypothetical protein
GQ273492.1_00057	CDS	261				hypothetical protein
GQ273492.1_00058	CDS	207				hypothetical protein
GQ273492.1_00059	CDS	516				hypothetical protein
GQ273492.1_00060	CDS	804				hypothetical protein
GQ273492.1_00061	CDS	3450				hypothetical protein
GQ273492.1_00062	CDS	369				hypothetical protein
GQ273492.1_00063	CDS	2649				hypothetical protein
GQ273492.1_00064	CDS	1473				hypothetical protein
GQ273492.1_00065	CDS	264				hypothetical protein
GQ273492.1_00066	CDS	1041				hypothetical protein
GQ273492.1_00067	CDS	567				hypothetical protein
GQ273492.1_00068	CDS	1443				hypothetical protein
GQ273492.1_00069	CDS	294				hypothetical protein
GQ273492.1_00070	CDS	1611				hypothetical protein
GQ273492.1_00071	CDS	420				hypothetical protein
GQ273492.1_00072	CDS	1023				hypothetical protein
GQ273492.1_00073	CDS	2973				hypothetical protein
GQ273492.1_00074	CDS	1335				hypothetical protein
GQ273492.1_00075	CDS	465				hypothetical protein
GQ273492.1_00076	CDS	177				hypothetical protein
GQ273492.1_00077	CDS	354				hypothetical protein
GQ273492.1_00078	CDS	498				hypothetical protein
GQ273492.1_00079	CDS	1107				hypothetical protein
GQ273492.1_00080	CDS	360				hypothetical protein
GQ273492.1_00081	CDS	1356				hypothetical protein
GQ273492.1_00082	CDS	393				hypothetical protein
GQ273492.1_00083	CDS	465				hypothetical protein
GQ273492.1_00084	CDS	771				hypothetical protein
GQ273492.1_00085	CDS	414				hypothetical protein
GQ273492.1_00086	CDS	1569				hypothetical protein
GQ273492.1_00087	CDS	1017				hypothetical protein
GQ273492.1_00088	CDS	171				hypothetical protein
GQ273492.1_00089	CDS	927				hypothetical protein
GQ273492.1_00090	CDS	498				hypothetical protein
GQ273492.1_00091	CDS	1170				hypothetical protein
GQ273492.1_00092	CDS	738				hypothetical protein
GQ273492.1_00093	CDS	486				hypothetical protein
GQ273492.1_00094	CDS	330				hypothetical protein
GQ273492.1_00095	CDS	579				hypothetical protein
GQ273492.1_00096	CDS	516				hypothetical protein
GQ273492.1_00097	CDS	1431				hypothetical protein
GQ273492.1_00098	CDS	387				hypothetical protein
GQ273492.1_00099	CDS	777				hypothetical protein
GQ273492.1_00100	CDS	372				hypothetical protein
GQ273492.1_00101	CDS	903				hypothetical protein
GQ273492.1_00102	CDS	603				hypothetical protein
GQ273492.1_00103	CDS	2763				hypothetical protein
GQ273492.1_00104	CDS	156				hypothetical protein
GQ273492.1_00105	CDS	897				hypothetical protein
GQ273492.1_00106	CDS	744				hypothetical protein
GQ273492.1_00107	CDS	504				hypothetical protein
GQ273492.1_00108	CDS	2583				hypothetical protein
GQ273492.1_00109	CDS	324				hypothetical protein
GQ273492.1_00110	CDS	1011				hypothetical protein
GQ273492.1_00111	CDS	1374				hypothetical protein
GQ273492.1_00112	CDS	675				hypothetical protein
GQ273492.1_00113	CDS	288				hypothetical protein
GQ273492.1_00114	CDS	1311				hypothetical protein
GQ273492.1_00115	CDS	288				hypothetical protein
GQ273492.1_00116	CDS	507				hypothetical protein
GQ273492.1_00117	CDS	651				hypothetical protein
GQ273492.1_00118	CDS	720				hypothetical protein
GQ273492.1_00119	CDS	381				hypothetical protein
GQ273492.1_00120	CDS	687				hypothetical protein
