locus_tag	ftype	length_bp	gene	EC_number	COG	product
MK098185_00044	CDS	1137				hypothetical protein
MK098185_00045	CDS	1293				hypothetical protein
MK098185_00046	CDS	600				hypothetical protein
MK098185_00047	CDS	363				hypothetical protein
MK098185_00048	CDS	801				hypothetical protein
MK098185_00049	CDS	915				hypothetical protein
MK098185_00050	CDS	684				hypothetical protein
MK098185_00051	CDS	264				hypothetical protein
MK098185_00052	CDS	354				hypothetical protein
MK098185_00053	CDS	171				hypothetical protein
MK098185_00054	CDS	429				hypothetical protein
MK098185_00055	CDS	453				hypothetical protein
MK098185_00056	CDS	945				hypothetical protein
MK098185_00057	CDS	942				hypothetical protein
MK098185_00058	CDS	648				hypothetical protein
MK098185_00059	CDS	261				hypothetical protein
MK098185_00060	CDS	513				hypothetical protein
MK098185_00061	CDS	804				hypothetical protein
MK098185_00062	CDS	3798				hypothetical protein
MK098185_00063	CDS	369				hypothetical protein
MK098185_00064	CDS	2649				hypothetical protein
MK098185_00065	CDS	1473				hypothetical protein
MK098185_00066	CDS	288				hypothetical protein
MK098185_00067	CDS	222				hypothetical protein
MK098185_00068	CDS	1044				hypothetical protein
MK098185_00069	CDS	582				hypothetical protein
MK098185_00070	CDS	1434				hypothetical protein
MK098185_00071	CDS	732				hypothetical protein
MK098185_00072	CDS	477				hypothetical protein
MK098185_00073	CDS	1611				hypothetical protein
MK098185_00074	CDS	420				hypothetical protein
MK098185_00075	CDS	1020				hypothetical protein
MK098185_00076	CDS	2973				hypothetical protein
MK098185_00077	CDS	1335				hypothetical protein
MK098185_00078	CDS	465				hypothetical protein
MK098185_00079	CDS	222				hypothetical protein
MK098185_00080	CDS	477				hypothetical protein
MK098185_00081	CDS	498				hypothetical protein
MK098185_00082	CDS	1107				hypothetical protein
MK098185_00083	CDS	360				hypothetical protein
MK098185_00084	CDS	1305				hypothetical protein
MK098185_00085	CDS	534				hypothetical protein
MK098185_00086	CDS	468				hypothetical protein
MK098185_00087	CDS	771				hypothetical protein
MK098185_00088	CDS	414				hypothetical protein
MK098185_00089	CDS	1572				hypothetical protein
MK098185_00090	CDS	1011				hypothetical protein
MK098185_00091	CDS	171				hypothetical protein
MK098185_00092	CDS	927				hypothetical protein
MK098185_00093	CDS	501				hypothetical protein
MK098185_00094	CDS	1164				hypothetical protein
MK098185_00095	CDS	738				hypothetical protein
MK098185_00096	CDS	492				hypothetical protein
MK098185_00097	CDS	324				hypothetical protein
MK098185_00098	CDS	570				hypothetical protein
MK098185_00099	CDS	516				hypothetical protein
MK098185_00100	CDS	1446				hypothetical protein
MK098185_00101	CDS	414				hypothetical protein
MK098185_00102	CDS	777				hypothetical protein
MK098185_00103	CDS	351				hypothetical protein
MK098185_00104	CDS	891				hypothetical protein
MK098185_00105	CDS	780				hypothetical protein
MK098185_00106	CDS	621				hypothetical protein
MK098185_00107	CDS	2763				hypothetical protein
MK098185_00108	CDS	156				hypothetical protein
MK098185_00109	CDS	897				hypothetical protein
MK098185_00110	CDS	744				hypothetical protein
MK098185_00111	CDS	504				hypothetical protein
MK098185_00112	CDS	2583				hypothetical protein
MK098185_00113	CDS	288				hypothetical protein
MK098185_00114	CDS	1011				hypothetical protein
MK098185_00115	CDS	1368				hypothetical protein
MK098185_00116	CDS	675				hypothetical protein
MK098185_00117	CDS	270				hypothetical protein
MK098185_00118	CDS	1314				hypothetical protein
MK098185_00119	CDS	288				hypothetical protein
MK098185_00120	CDS	507				hypothetical protein
MK098185_00121	CDS	528				hypothetical protein
MK098185_00122	CDS	720				hypothetical protein
MK098185_00123	CDS	381				hypothetical protein
MK098185_00124	CDS	825				hypothetical protein
