locus_tag	ftype	length_bp	gene	EC_number	COG	product
AY532606.1_00061	CDS	807				hypothetical protein
AY532606.1_00062	CDS	3675				hypothetical protein
AY532606.1_00063	CDS	369				hypothetical protein
AY532606.1_00064	CDS	2649				hypothetical protein
AY532606.1_00065	CDS	270				hypothetical protein
AY532606.1_00066	CDS	1248				hypothetical protein
AY532606.1_00067	CDS	297				hypothetical protein
AY532606.1_00068	CDS	213				hypothetical protein
AY532606.1_00069	CDS	1044				hypothetical protein
AY532606.1_00070	CDS	582				hypothetical protein
AY532606.1_00071	CDS	1434				hypothetical protein
AY532606.1_00072	CDS	321				hypothetical protein
AY532606.1_00073	CDS	447				hypothetical protein
AY532606.1_00074	CDS	486				hypothetical protein
AY532606.1_00075	CDS	1410				hypothetical protein
AY532606.1_00076	CDS	669				hypothetical protein
AY532606.1_00077	CDS	1020				hypothetical protein
AY532606.1_00078	CDS	2967				hypothetical protein
AY532606.1_00079	CDS	1335				hypothetical protein
AY532606.1_00080	CDS	465				hypothetical protein
AY532606.1_00081	CDS	174				hypothetical protein
AY532606.1_00082	CDS	474				hypothetical protein
AY532606.1_00083	CDS	498				hypothetical protein
AY532606.1_00084	CDS	1107				hypothetical protein
AY532606.1_00085	CDS	360				hypothetical protein
AY532606.1_00086	CDS	1305				hypothetical protein
AY532606.1_00087	CDS	531				hypothetical protein
AY532606.1_00088	CDS	468				hypothetical protein
AY532606.1_00089	CDS	771				hypothetical protein
AY532606.1_00090	CDS	441				hypothetical protein
AY532606.1_00091	CDS	1572				hypothetical protein
AY532606.1_00092	CDS	192				hypothetical protein
AY532606.1_00093	CDS	768				hypothetical protein
AY532606.1_00094	CDS	171				hypothetical protein
AY532606.1_00095	CDS	927				hypothetical protein
AY532606.1_00096	CDS	501				hypothetical protein
AY532606.1_00097	CDS	1164				hypothetical protein
AY532606.1_00098	CDS	369				hypothetical protein
AY532606.1_00099	CDS	264				hypothetical protein
AY532606.1_00100	CDS	492				hypothetical protein
AY532606.1_00101	CDS	324				hypothetical protein
AY532606.1_00102	CDS	570				hypothetical protein
AY532606.1_00103	CDS	516				hypothetical protein
AY532606.1_00104	CDS	1446				hypothetical protein
AY532606.1_00105	CDS	459				hypothetical protein
AY532606.1_00106	CDS	780				hypothetical protein
AY532606.1_00107	CDS	351				hypothetical protein
AY532606.1_00108	CDS	888				hypothetical protein
AY532606.1_00109	CDS	729				hypothetical protein
AY532606.1_00110	CDS	618				hypothetical protein
AY532606.1_00111	CDS	2766				hypothetical protein
AY532606.1_00112	CDS	156				hypothetical protein
AY532606.1_00113	CDS	690				hypothetical protein
AY532606.1_00114	CDS	441				hypothetical protein
AY532606.1_00115	CDS	492				hypothetical protein
AY532606.1_00116	CDS	1572				hypothetical protein
AY532606.1_00117	CDS	1077				hypothetical protein
AY532606.1_00118	CDS	288				hypothetical protein
AY532606.1_00119	CDS	732				hypothetical protein
AY532606.1_00120	CDS	234				hypothetical protein
AY532606.1_00121	CDS	1377				hypothetical protein
AY532606.1_00122	CDS	675				hypothetical protein
AY532606.1_00123	CDS	288				hypothetical protein
AY532606.1_00124	CDS	1314				hypothetical protein
AY532606.1_00125	CDS	720				hypothetical protein
AY532606.1_00126	CDS	381				hypothetical protein
AY532606.1_00127	CDS	462				hypothetical protein
