locus_tag	ftype	length_bp	gene	EC_number	COG	product
LS484712.1_00071	CDS	471				hypothetical protein
LS484712.1_00072	CDS	675				hypothetical protein
LS484712.1_00073	CDS	516				hypothetical protein
LS484712.1_00074	CDS	327				hypothetical protein
LS484712.1_00075	CDS	378				hypothetical protein
LS484712.1_00076	CDS	600				hypothetical protein
LS484712.1_00077	CDS	159				hypothetical protein
LS484712.1_00078	CDS	444				hypothetical protein
LS484712.1_00079	CDS	552				hypothetical protein
LS484712.1_00080	CDS	228				hypothetical protein
LS484712.1_00081	CDS	426				hypothetical protein
LS484712.1_00082	CDS	1008				hypothetical protein
LS484712.1_00083	CDS	1257				hypothetical protein
LS484712.1_00084	CDS	1095				hypothetical protein
LS484712.1_00085	CDS	1272				hypothetical protein
LS484712.1_00086	CDS	321				hypothetical protein
LS484712.1_00087	CDS	1467				hypothetical protein
LS484712.1_00088	CDS	1230				hypothetical protein
LS484712.1_00089	CDS	885				hypothetical protein
LS484712.1_00090	CDS	738				hypothetical protein
LS484712.1_00091	CDS	228				hypothetical protein
LS484712.1_00092	CDS	2985				hypothetical protein
LS484712.1_00093	CDS	1260				hypothetical protein
LS484712.1_00094	CDS	1449				hypothetical protein
LS484712.1_00095	CDS	1479				hypothetical protein
LS484712.1_00096	CDS	642				hypothetical protein
LS484712.1_00097	CDS	993				hypothetical protein
LS484712.1_00098	CDS	519				hypothetical protein
LS484712.1_00099	CDS	801				hypothetical protein
LS484712.1_00100	CDS	900				hypothetical protein
LS484712.1_00101	CDS	258				hypothetical protein
LS484712.1_00102	CDS	681				hypothetical protein
LS484712.1_00103	CDS	2451				hypothetical protein
LS484712.1_00104	CDS	498				hypothetical protein
LS484712.1_00105	CDS	567				hypothetical protein
LS484712.1_00106	CDS	1407				hypothetical protein
LS484712.1_00107	CDS	1233				hypothetical protein
LS484712.1_00108	CDS	900				hypothetical protein
LS484712.1_00109	CDS	621				hypothetical protein
LS484712.1_00110	CDS	426				hypothetical protein
LS484712.1_00111	CDS	348				hypothetical protein
LS484712.1_00112	CDS	942				hypothetical protein
LS484712.1_00113	CDS	2064				hypothetical protein
LS484712.1_00114	CDS	3684				hypothetical protein
LS484712.1_00115	CDS	273				hypothetical protein
LS484712.1_00116	CDS	483				hypothetical protein
LS484712.1_00117	CDS	714				hypothetical protein
LS484712.1_00118	CDS	723				hypothetical protein
LS484712.1_00119	CDS	426				hypothetical protein
LS484712.1_00120	CDS	525				hypothetical protein
LS484712.1_00121	CDS	1068				hypothetical protein
LS484712.1_00122	CDS	237				hypothetical protein
LS484712.1_00123	CDS	432				hypothetical protein
LS484712.1_00124	CDS	315				hypothetical protein
LS484712.1_00125	CDS	909				hypothetical protein
LS484712.1_00126	CDS	222				hypothetical protein
LS484712.1_00127	CDS	1029				hypothetical protein
LS484712.1_00128	CDS	210				hypothetical protein
LS484712.1_00129	CDS	300				hypothetical protein
LS484712.1_00130	CDS	1902				hypothetical protein
LS484712.1_00131	CDS	912				hypothetical protein
LS484712.1_00132	CDS	636				hypothetical protein
LS484712.1_00133	CDS	1476				hypothetical protein
LS484712.1_00134	CDS	456				hypothetical protein
LS484712.1_00135	CDS	765				hypothetical protein
LS484712.1_00136	CDS	342				hypothetical protein
LS484712.1_00137	CDS	3690				hypothetical protein
LS484712.1_00138	CDS	333				hypothetical protein
LS484712.1_00139	CDS	525				hypothetical protein
LS484712.1_00140	CDS	531				hypothetical protein
LS484712.1_00141	CDS	378				hypothetical protein
LS484712.1_00142	CDS	1368	MCP			Major capsid protein
LS484712.1_00143	CDS	855				hypothetical protein
LS484712.1_00144	CDS	4476				hypothetical protein
LS484712.1_00145	CDS	642				hypothetical protein
LS484712.1_00146	CDS	846				hypothetical protein
LS484712.1_00147	CDS	378				hypothetical protein
LS484712.1_00148	CDS	639				hypothetical protein
LS484712.1_00149	CDS	1059	C8L	1.17.4.1		Ribonucleoside-diphosphate reductase small chain
LS484712.1_00150	CDS	429				hypothetical protein
LS484712.1_00151	CDS	537				hypothetical protein
LS484712.1_00152	CDS	219				hypothetical protein
LS484712.1_00153	CDS	162				hypothetical protein
LS484712.1_00154	CDS	282				hypothetical protein
LS484712.1_00155	CDS	462				hypothetical protein
LS484712.1_00156	CDS	258				hypothetical protein
LS484712.1_00157	CDS	414				hypothetical protein
LS484712.1_00158	CDS	234				hypothetical protein
LS484712.1_00159	CDS	123				hypothetical protein
LS484712.1_00160	CDS	558				hypothetical protein
LS484712.1_00161	CDS	288				hypothetical protein
LS484712.1_00162	CDS	603				hypothetical protein
LS484712.1_00163	CDS	435				hypothetical protein
LS484712.1_00164	CDS	225				hypothetical protein
LS484712.1_00165	CDS	312				hypothetical protein
LS484712.1_00166	CDS	159				hypothetical protein
LS484712.1_00167	CDS	228				hypothetical protein
LS484712.1_00168	CDS	243				hypothetical protein
LS484712.1_00169	CDS	186				hypothetical protein
LS484712.1_00170	CDS	165				hypothetical protein
LS484712.1_00171	CDS	168				hypothetical protein
LS484712.1_00172	CDS	102				hypothetical protein
LS484712.1_00173	CDS	150				hypothetical protein
LS484712.1_00174	CDS	177				hypothetical protein
LS484712.1_00175	CDS	615				hypothetical protein
LS484712.1_00176	CDS	252				hypothetical protein
LS484712.1_00177	CDS	216				hypothetical protein
LS484712.1_00178	CDS	309				hypothetical protein
LS484712.1_00179	CDS	1194				hypothetical protein
LS484712.1_00180	CDS	573				hypothetical protein
LS484712.1_00181	CDS	198				hypothetical protein
LS484712.1_00182	CDS	210				hypothetical protein
LS484712.1_00183	CDS	660				hypothetical protein
LS484712.1_00184	CDS	645				hypothetical protein
LS484712.1_00185	CDS	1464				hypothetical protein
LS484712.1_00186	CDS	540				hypothetical protein
LS484712.1_00187	CDS	1764				hypothetical protein
LS484712.1_00188	CDS	360				hypothetical protein
LS484712.1_00189	CDS	918				hypothetical protein
LS484712.1_00190	CDS	342				hypothetical protein
LS484712.1_00191	CDS	291				hypothetical protein
LS484712.1_00192	CDS	486				hypothetical protein
LS484712.1_00193	CDS	546				hypothetical protein
LS484712.1_00194	CDS	3273	RPO2	2.7.7.6		DNA-directed RNA polymerase subunit 2
LS484712.1_00195	CDS	1260				hypothetical protein
LS484712.1_00196	CDS	3108				hypothetical protein
LS484712.1_00197	CDS	552				hypothetical protein
LS484712.1_00198	CDS	2355				hypothetical protein
LS484712.1_00199	CDS	528				hypothetical protein
LS484712.1_00200	CDS	4365				hypothetical protein
LS484712.1_00201	CDS	474				hypothetical protein
LS484712.1_00202	CDS	753				hypothetical protein
LS484712.1_00203	CDS	3003				hypothetical protein
LS484712.1_00204	CDS	1023				hypothetical protein
LS484712.1_00205	CDS	300				hypothetical protein
LS484712.1_00206	CDS	444				hypothetical protein
LS484712.1_00207	CDS	429				hypothetical protein
LS484712.1_00208	CDS	438				hypothetical protein
LS484712.1_00209	CDS	903				hypothetical protein
LS484712.1_00210	CDS	864				hypothetical protein
LS484712.1_00211	CDS	507				hypothetical protein
LS484712.1_00212	CDS	1662				hypothetical protein
LS484712.1_00213	CDS	243				hypothetical protein
LS484712.1_00214	CDS	420				hypothetical protein
LS484712.1_00215	CDS	921				hypothetical protein
LS484712.1_00216	CDS	588				hypothetical protein
LS484712.1_00217	CDS	342				hypothetical protein
LS484712.1_00218	CDS	282				hypothetical protein
LS484712.1_00219	CDS	276				hypothetical protein
LS484712.1_00220	CDS	162				hypothetical protein
LS484712.1_00221	CDS	240				hypothetical protein
LS484712.1_00222	CDS	171				hypothetical protein
LS484712.1_00223	CDS	468				hypothetical protein
LS484712.1_00224	CDS	1164				hypothetical protein
LS484712.1_00225	CDS	900				hypothetical protein
LS484712.1_00226	CDS	1290				hypothetical protein
LS484712.1_00227	CDS	444				hypothetical protein
LS484712.1_00228	CDS	486				hypothetical protein
LS484712.1_00229	CDS	450				hypothetical protein
LS484712.1_00230	CDS	516				hypothetical protein
LS484712.1_00231	CDS	447				hypothetical protein
LS484712.1_00232	CDS	486				hypothetical protein
LS484712.1_00233	CDS	1152				hypothetical protein
LS484712.1_00234	CDS	1143				hypothetical protein
LS484712.1_00235	CDS	876				hypothetical protein
LS484712.1_00236	CDS	381				hypothetical protein
LS484712.1_00237	CDS	426				hypothetical protein
LS484712.1_00238	CDS	678				hypothetical protein
LS484712.1_00239	CDS	876				hypothetical protein
LS484712.1_00240	CDS	624				hypothetical protein
LS484712.1_00241	CDS	441				hypothetical protein
LS484712.1_00242	CDS	729				hypothetical protein
LS484712.1_00243	CDS	612				hypothetical protein
LS484712.1_00244	CDS	210				hypothetical protein
LS484712.1_00245	CDS	729				hypothetical protein
LS484712.1_00246	CDS	1515				hypothetical protein
LS484712.1_00247	CDS	597				hypothetical protein
LS484712.1_00248	CDS	1119				hypothetical protein
LS484712.1_00249	CDS	426				hypothetical protein
LS484712.1_00250	CDS	885				hypothetical protein
LS484712.1_00251	CDS	1728	I4L	1.17.4.1		Ribonucleoside-diphosphate reductase large subunit
LS484712.1_00252	CDS	1023				hypothetical protein
LS484712.1_00253	CDS	1089				hypothetical protein
LS484712.1_00254	CDS	1125				hypothetical protein
LS484712.1_00255	CDS	717				hypothetical protein
LS484712.1_00256	CDS	1014				hypothetical protein
LS484712.1_00257	CDS	399				hypothetical protein
LS484712.1_00258	CDS	435				hypothetical protein
LS484712.1_00259	CDS	495				hypothetical protein
LS484712.1_00260	CDS	1017				hypothetical protein
LS484712.1_00261	CDS	792				hypothetical protein
LS484712.1_00262	CDS	240				hypothetical protein
LS484712.1_00263	CDS	1458				hypothetical protein
LS484712.1_00264	CDS	1185				hypothetical protein
LS484712.1_00265	CDS	339				hypothetical protein
LS484712.1_00266	CDS	348				hypothetical protein
LS484712.1_00267	CDS	231				hypothetical protein
LS484712.1_00268	CDS	825				hypothetical protein
LS484712.1_00269	CDS	795				hypothetical protein
LS484712.1_00270	CDS	1149				hypothetical protein
LS484712.1_00271	CDS	1392				hypothetical protein
LS484712.1_00272	CDS	1848				hypothetical protein
LS484712.1_00273	CDS	1197				hypothetical protein
LS484712.1_00274	CDS	291				hypothetical protein
LS484712.1_00275	CDS	1272				hypothetical protein
LS484712.1_00276	CDS	360				hypothetical protein
LS484712.1_00277	CDS	462				hypothetical protein
LS484712.1_00278	CDS	300				hypothetical protein
LS484712.1_00279	CDS	249				hypothetical protein
LS484712.1_00280	CDS	261				hypothetical protein
LS484712.1_00281	CDS	219				hypothetical protein
