locus_tag	ftype	length_bp	gene	EC_number	COG	product
MT986830_00088	CDS	1356				hypothetical protein
MT986830_00089	CDS	450				hypothetical protein
MT986830_00090	CDS	465				hypothetical protein
MT986830_00091	CDS	771				hypothetical protein
MT986830_00092	CDS	414				hypothetical protein
MT986830_00093	CDS	1557				hypothetical protein
MT986830_00094	CDS	999				hypothetical protein
MT986830_00095	CDS	171				hypothetical protein
MT986830_00096	CDS	183				hypothetical protein
MT986830_00097	CDS	102				hypothetical protein
MT986830_00098	CDS	501				hypothetical protein
MT986830_00099	CDS	1161				hypothetical protein
MT986830_00100	CDS	738				hypothetical protein
MT986830_00101	CDS	456				hypothetical protein
MT986830_00102	CDS	324				hypothetical protein
MT986830_00103	CDS	546				hypothetical protein
MT986830_00104	CDS	516				hypothetical protein
MT986830_00105	CDS	1443				hypothetical protein
MT986830_00106	CDS	402				hypothetical protein
MT986830_00107	CDS	777				hypothetical protein
MT986830_00108	CDS	366				hypothetical protein
MT986830_00109	CDS	870				hypothetical protein
MT986830_00110	CDS	600				hypothetical protein
MT986830_00111	CDS	2766				hypothetical protein
MT986830_00112	CDS	156				hypothetical protein
MT986830_00113	CDS	684				hypothetical protein
MT986830_00114	CDS	744				hypothetical protein
MT986830_00115	CDS	504				hypothetical protein
MT986830_00116	CDS	2583				hypothetical protein
MT986830_00117	CDS	1011				hypothetical protein
MT986830_00118	CDS	1392				hypothetical protein
MT986830_00119	CDS	636				hypothetical protein
MT986830_00120	CDS	288				hypothetical protein
MT986830_00121	CDS	1320				hypothetical protein
MT986830_00122	CDS	288				hypothetical protein
MT986830_00123	CDS	510				hypothetical protein
MT986830_00124	CDS	651				hypothetical protein
MT986830_00125	CDS	720				hypothetical protein
MT986830_00126	CDS	372				hypothetical protein
MT986830_00127	CDS	732				hypothetical protein
