locus_tag	ftype	length_bp	gene	EC_number	COG	product
OP009387.1_00091	CDS	999				hypothetical protein
OP009387.1_00092	CDS	171				hypothetical protein
OP009387.1_00093	CDS	789				hypothetical protein
OP009387.1_00094	CDS	1161				hypothetical protein
OP009387.1_00095	CDS	753				hypothetical protein
OP009387.1_00096	CDS	456				hypothetical protein
OP009387.1_00097	CDS	324				hypothetical protein
OP009387.1_00098	CDS	546				hypothetical protein
OP009387.1_00099	CDS	516				hypothetical protein
OP009387.1_00100	CDS	1443				hypothetical protein
OP009387.1_00101	CDS	402				hypothetical protein
OP009387.1_00102	CDS	777				hypothetical protein
OP009387.1_00103	CDS	366				hypothetical protein
OP009387.1_00104	CDS	96				hypothetical protein
OP009387.1_00105	CDS	780				hypothetical protein
OP009387.1_00106	CDS	600				hypothetical protein
OP009387.1_00107	CDS	2766				hypothetical protein
OP009387.1_00108	CDS	156				hypothetical protein
OP009387.1_00109	CDS	684				hypothetical protein
OP009387.1_00110	CDS	744				hypothetical protein
OP009387.1_00111	CDS	504				hypothetical protein
OP009387.1_00112	CDS	2583				hypothetical protein
OP009387.1_00113	CDS	1011				hypothetical protein
OP009387.1_00114	CDS	1392				hypothetical protein
OP009387.1_00115	CDS	675				hypothetical protein
OP009387.1_00116	CDS	288				hypothetical protein
OP009387.1_00117	CDS	1320				hypothetical protein
OP009387.1_00118	CDS	288				hypothetical protein
OP009387.1_00119	CDS	510				hypothetical protein
OP009387.1_00120	CDS	651				hypothetical protein
OP009387.1_00121	CDS	720				hypothetical protein
OP009387.1_00122	CDS	372				hypothetical protein
OP009387.1_00123	CDS	825				hypothetical protein
