locus_tag	ftype	length_bp	gene	EC_number	COG	product
ON743042.1_00104	CDS	372				hypothetical protein
ON743042.1_00105	CDS	888				hypothetical protein
ON743042.1_00106	CDS	873				hypothetical protein
ON743042.1_00107	CDS	630				hypothetical protein
ON743042.1_00108	CDS	2763				hypothetical protein
ON743042.1_00109	CDS	156				hypothetical protein
ON743042.1_00110	CDS	843				hypothetical protein
ON743042.1_00111	CDS	744				hypothetical protein
ON743042.1_00112	CDS	504				hypothetical protein
ON743042.1_00113	CDS	2583				hypothetical protein
ON743042.1_00114	CDS	288				hypothetical protein
ON743042.1_00115	CDS	1011				hypothetical protein
ON743042.1_00116	CDS	1377				hypothetical protein
ON743042.1_00117	CDS	636				hypothetical protein
ON743042.1_00118	CDS	270				hypothetical protein
ON743042.1_00119	CDS	1314				hypothetical protein
ON743042.1_00120	CDS	288				hypothetical protein
ON743042.1_00121	CDS	384				hypothetical protein
ON743042.1_00122	CDS	636				hypothetical protein
ON743042.1_00123	CDS	720				hypothetical protein
ON743042.1_00124	CDS	381				hypothetical protein
ON743042.1_00125	CDS	687				hypothetical protein
