locus_tag	ftype	length_bp	gene	EC_number	COG	product
PP974677_00064	CDS	666				hypothetical protein
PP974677_00065	CDS	804				hypothetical protein
PP974677_00066	CDS	3498				hypothetical protein
PP974677_00067	CDS	369				hypothetical protein
PP974677_00068	CDS	2649				hypothetical protein
PP974677_00069	CDS	1476				hypothetical protein
PP974677_00070	CDS	189				hypothetical protein
PP974677_00071	CDS	300				hypothetical protein
PP974677_00072	CDS	1044				hypothetical protein
PP974677_00073	CDS	540				hypothetical protein
PP974677_00074	CDS	1434				hypothetical protein
PP974677_00075	CDS	666				hypothetical protein
PP974677_00076	CDS	477				hypothetical protein
PP974677_00077	CDS	1611				hypothetical protein
PP974677_00078	CDS	1005				hypothetical protein
PP974677_00079	CDS	420				hypothetical protein
PP974677_00080	CDS	1014				hypothetical protein
PP974677_00081	CDS	267				hypothetical protein
PP974677_00082	CDS	2967				hypothetical protein
PP974677_00083	CDS	1335				hypothetical protein
PP974677_00084	CDS	465				hypothetical protein
PP974677_00085	CDS	270				hypothetical protein
PP974677_00086	CDS	477				hypothetical protein
PP974677_00087	CDS	498				hypothetical protein
PP974677_00088	CDS	1107				hypothetical protein
PP974677_00089	CDS	360				hypothetical protein
PP974677_00090	CDS	912				hypothetical protein
PP974677_00091	CDS	603				hypothetical protein
PP974677_00092	CDS	456				hypothetical protein
PP974677_00093	CDS	771				hypothetical protein
PP974677_00094	CDS	414				hypothetical protein
PP974677_00095	CDS	1557				hypothetical protein
PP974677_00096	CDS	999				hypothetical protein
PP974677_00097	CDS	162				hypothetical protein
PP974677_00098	CDS	789				hypothetical protein
PP974677_00099	CDS	1161				hypothetical protein
PP974677_00100	CDS	738				hypothetical protein
PP974677_00101	CDS	492				hypothetical protein
PP974677_00102	CDS	324				hypothetical protein
PP974677_00103	CDS	546				hypothetical protein
PP974677_00104	CDS	516				hypothetical protein
PP974677_00105	CDS	1443				hypothetical protein
PP974677_00106	CDS	402				hypothetical protein
PP974677_00107	CDS	777				hypothetical protein
PP974677_00108	CDS	366				hypothetical protein
PP974677_00109	CDS	96				hypothetical protein
PP974677_00110	CDS	948				hypothetical protein
PP974677_00111	CDS	600				hypothetical protein
PP974677_00112	CDS	2766				hypothetical protein
PP974677_00113	CDS	156				hypothetical protein
PP974677_00114	CDS	891				hypothetical protein
PP974677_00115	CDS	744				hypothetical protein
PP974677_00116	CDS	504				hypothetical protein
PP974677_00117	CDS	2583				hypothetical protein
PP974677_00118	CDS	1011				hypothetical protein
PP974677_00119	CDS	1392				hypothetical protein
PP974677_00120	CDS	657				hypothetical protein
PP974677_00121	CDS	261				hypothetical protein
PP974677_00122	CDS	1320				hypothetical protein
PP974677_00123	CDS	288				hypothetical protein
PP974677_00124	CDS	510				hypothetical protein
PP974677_00125	CDS	651				hypothetical protein
PP974677_00126	CDS	720				hypothetical protein
PP974677_00127	CDS	372				hypothetical protein
PP974677_00128	CDS	825				hypothetical protein
