locus_tag	ftype	length_bp	gene	EC_number	COG	product
BD143114.1_00104	CDS	738				hypothetical protein
BD143114.1_00105	CDS	1164				hypothetical protein
BD143114.1_00106	CDS	501				hypothetical protein
BD143114.1_00107	CDS	927				hypothetical protein
BD143114.1_00108	CDS	171				hypothetical protein
BD143114.1_00109	CDS	987				hypothetical protein
BD143114.1_00110	CDS	891				hypothetical protein
BD143114.1_00111	CDS	549				hypothetical protein
BD143114.1_00112	CDS	414				hypothetical protein
BD143114.1_00113	CDS	771				hypothetical protein
BD143114.1_00114	CDS	408				hypothetical protein
BD143114.1_00115	CDS	534				hypothetical protein
BD143114.1_00116	CDS	1305				hypothetical protein
BD143114.1_00117	CDS	360				hypothetical protein
BD143114.1_00118	CDS	1125				hypothetical protein
BD143114.1_00119	CDS	498				hypothetical protein
BD143114.1_00120	CDS	477				hypothetical protein
BD143114.1_00121	CDS	222				hypothetical protein
BD143114.1_00122	CDS	465				hypothetical protein
BD143114.1_00123	CDS	1335				hypothetical protein
