locus_tag	ftype	length_bp	gene	EC_number	COG	product
MN803438.1_00102	CDS	366				hypothetical protein
MN803438.1_00103	CDS	1203				hypothetical protein
MN803438.1_00104	CDS	2808				hypothetical protein
MN803438.1_00105	CDS	1644	I4L	1.17.4.1		Ribonucleoside-diphosphate reductase large subunit
MN803438.1_00106	CDS	1071				hypothetical protein
MN803438.1_00107	CDS	2277				hypothetical protein
MN803438.1_00108	CDS	600				hypothetical protein
MN803438.1_00109	CDS	1170				hypothetical protein
MN803438.1_00110	CDS	1875				hypothetical protein
MN803438.1_00111	CDS	393				hypothetical protein
MN803438.1_00112	CDS	1440				hypothetical protein
MN803438.1_00113	CDS	1395				hypothetical protein
MN803438.1_00114	CDS	228				hypothetical protein
MN803438.1_00115	CDS	738				hypothetical protein
MN803438.1_00116	CDS	918				hypothetical protein
MN803438.1_00117	CDS	126				hypothetical protein
MN803438.1_00118	CDS	342				hypothetical protein
MN803438.1_00119	CDS	129				hypothetical protein
MN803438.1_00120	CDS	1452				hypothetical protein
MN803438.1_00121	CDS	525				hypothetical protein
MN803438.1_00122	CDS	756				hypothetical protein
MN803438.1_00123	CDS	300				hypothetical protein
MN803438.1_00124	CDS	3585				hypothetical protein
MN803438.1_00125	CDS	1200				hypothetical protein
MN803438.1_00126	CDS	750				hypothetical protein
MN803438.1_00127	CDS	924				hypothetical protein
MN803438.1_00128	CDS	2805				hypothetical protein
MN803438.1_00129	CDS	393				hypothetical protein
MN803438.1_00130	CDS	2064				hypothetical protein
MN803438.1_00131	CDS	213				hypothetical protein
MN803438.1_00132	CDS	558				hypothetical protein
MN803438.1_00133	CDS	339				hypothetical protein
MN803438.1_00134	CDS	180				hypothetical protein
MN803438.1_00135	CDS	477				hypothetical protein
MN803438.1_00136	CDS	357				hypothetical protein
MN803438.1_00137	CDS	1278				hypothetical protein
MN803438.1_00138	CDS	111				hypothetical protein
MN803438.1_00139	CDS	462				hypothetical protein
MN803438.1_00140	CDS	732				hypothetical protein
MN803438.1_00141	CDS	669				hypothetical protein
MN803438.1_00142	CDS	3264				hypothetical protein
MN803438.1_00143	CDS	315				hypothetical protein
MN803438.1_00144	CDS	1788				hypothetical protein
MN803438.1_00145	CDS	894				hypothetical protein
