locus_tag	ftype	length_bp	gene	EC_number	COG	product
MW883601_00083	CDS	498				hypothetical protein
MW883601_00084	CDS	1107				hypothetical protein
MW883601_00085	CDS	360				hypothetical protein
MW883601_00086	CDS	105				hypothetical protein
MW883601_00087	CDS	1356				hypothetical protein
MW883601_00088	CDS	597				hypothetical protein
MW883601_00089	CDS	465				hypothetical protein
MW883601_00090	CDS	771				hypothetical protein
MW883601_00091	CDS	414				hypothetical protein
MW883601_00092	CDS	1557				hypothetical protein
MW883601_00093	CDS	963				hypothetical protein
MW883601_00094	CDS	162				hypothetical protein
MW883601_00095	CDS	927				hypothetical protein
MW883601_00096	CDS	1161				hypothetical protein
MW883601_00097	CDS	738				hypothetical protein
MW883601_00098	CDS	456				hypothetical protein
MW883601_00099	CDS	324				hypothetical protein
MW883601_00100	CDS	546				hypothetical protein
MW883601_00101	CDS	516				hypothetical protein
MW883601_00102	CDS	1443				hypothetical protein
MW883601_00103	CDS	402				hypothetical protein
MW883601_00104	CDS	777				hypothetical protein
MW883601_00105	CDS	366				hypothetical protein
MW883601_00106	CDS	870				hypothetical protein
MW883601_00107	CDS	600				hypothetical protein
MW883601_00108	CDS	2766				hypothetical protein
MW883601_00109	CDS	156				hypothetical protein
MW883601_00110	CDS	891				hypothetical protein
MW883601_00111	CDS	744				hypothetical protein
MW883601_00112	CDS	504				hypothetical protein
MW883601_00113	CDS	2583				hypothetical protein
MW883601_00114	CDS	1011				hypothetical protein
MW883601_00115	CDS	1389				hypothetical protein
MW883601_00116	CDS	615				hypothetical protein
MW883601_00117	CDS	261				hypothetical protein
MW883601_00118	CDS	1320				hypothetical protein
MW883601_00119	CDS	288				hypothetical protein
MW883601_00120	CDS	510				hypothetical protein
MW883601_00121	CDS	651				hypothetical protein
MW883601_00122	CDS	720				hypothetical protein
MW883601_00123	CDS	372				hypothetical protein
MW883601_00124	CDS	687				hypothetical protein
