locus_tag	ftype	length_bp	gene	EC_number	COG	product
AY779031.1_00050	CDS	801				hypothetical protein
AY779031.1_00051	CDS	819				hypothetical protein
AY779031.1_00052	CDS	684				hypothetical protein
AY779031.1_00053	CDS	264				hypothetical protein
AY779031.1_00054	CDS	354				hypothetical protein
AY779031.1_00055	CDS	171				hypothetical protein
AY779031.1_00056	CDS	429				hypothetical protein
AY779031.1_00057	CDS	453				hypothetical protein
AY779031.1_00058	CDS	216				hypothetical protein
AY779031.1_00059	CDS	945				hypothetical protein
AY779031.1_00060	CDS	942				hypothetical protein
AY779031.1_00061	CDS	648				hypothetical protein
AY779031.1_00062	CDS	261				hypothetical protein
AY779031.1_00063	CDS	291				hypothetical protein
AY779031.1_00064	CDS	420				hypothetical protein
AY779031.1_00065	CDS	723				hypothetical protein
AY779031.1_00066	CDS	3645				hypothetical protein
AY779031.1_00067	CDS	369				hypothetical protein
AY779031.1_00068	CDS	2607				hypothetical protein
AY779031.1_00069	CDS	1473				hypothetical protein
AY779031.1_00070	CDS	189				hypothetical protein
AY779031.1_00071	CDS	222				hypothetical protein
AY779031.1_00072	CDS	1044				hypothetical protein
AY779031.1_00073	CDS	582				hypothetical protein
AY779031.1_00074	CDS	339				hypothetical protein
AY779031.1_00075	CDS	147				hypothetical protein
AY779031.1_00076	CDS	981				hypothetical protein
AY779031.1_00077	CDS	732				hypothetical protein
AY779031.1_00078	CDS	165				hypothetical protein
AY779031.1_00079	CDS	354				hypothetical protein
AY779031.1_00080	CDS	1611				hypothetical protein
AY779031.1_00081	CDS	420				hypothetical protein
AY779031.1_00082	CDS	270				hypothetical protein
AY779031.1_00083	CDS	327				hypothetical protein
AY779031.1_00084	CDS	1215				hypothetical protein
AY779031.1_00085	CDS	1335				hypothetical protein
AY779031.1_00086	CDS	465				hypothetical protein
AY779031.1_00087	CDS	222				hypothetical protein
AY779031.1_00088	CDS	477				hypothetical protein
AY779031.1_00089	CDS	498				hypothetical protein
AY779031.1_00090	CDS	1107				hypothetical protein
AY779031.1_00091	CDS	360				hypothetical protein
AY779031.1_00092	CDS	1305				hypothetical protein
AY779031.1_00093	CDS	534				hypothetical protein
AY779031.1_00094	CDS	468				hypothetical protein
AY779031.1_00095	CDS	771				hypothetical protein
AY779031.1_00096	CDS	414				hypothetical protein
AY779031.1_00097	CDS	1572				hypothetical protein
AY779031.1_00098	CDS	1011				hypothetical protein
AY779031.1_00099	CDS	171				hypothetical protein
AY779031.1_00100	CDS	927				hypothetical protein
AY779031.1_00101	CDS	501				hypothetical protein
AY779031.1_00102	CDS	1164				hypothetical protein
AY779031.1_00103	CDS	369				hypothetical protein
AY779031.1_00104	CDS	456				hypothetical protein
AY779031.1_00105	CDS	240				hypothetical protein
AY779031.1_00106	CDS	546				hypothetical protein
AY779031.1_00107	CDS	345				hypothetical protein
AY779031.1_00108	CDS	159				hypothetical protein
AY779031.1_00109	CDS	192				hypothetical protein
AY779031.1_00110	CDS	363				hypothetical protein
AY779031.1_00111	CDS	135				hypothetical protein
AY779031.1_00112	CDS	126				hypothetical protein
AY779031.1_00113	CDS	291				hypothetical protein
AY779031.1_00114	CDS	720				hypothetical protein
AY779031.1_00115	CDS	621				hypothetical protein
AY779031.1_00116	CDS	2766				hypothetical protein
AY779031.1_00117	CDS	156				hypothetical protein
AY779031.1_00118	CDS	891				hypothetical protein
AY779031.1_00119	CDS	744				hypothetical protein
AY779031.1_00120	CDS	504				hypothetical protein
AY779031.1_00121	CDS	2583				hypothetical protein
AY779031.1_00122	CDS	1011				hypothetical protein
AY779031.1_00123	CDS	336				hypothetical protein
AY779031.1_00124	CDS	819				hypothetical protein
AY779031.1_00125	CDS	675				hypothetical protein
AY779031.1_00126	CDS	270				hypothetical protein
AY779031.1_00127	CDS	1314				hypothetical protein
AY779031.1_00128	CDS	288				hypothetical protein
AY779031.1_00129	CDS	720				hypothetical protein
AY779031.1_00130	CDS	126				hypothetical protein
AY779031.1_00131	CDS	258				hypothetical protein
