locus_tag	ftype	length_bp	gene	EC_number	COG	product
AF371960_00075	CDS	420				hypothetical protein
AF371960_00076	CDS	1014				hypothetical protein
AF371960_00077	CDS	267				hypothetical protein
AF371960_00078	CDS	2973				hypothetical protein
AF371960_00079	CDS	1335				hypothetical protein
AF371960_00080	CDS	465				hypothetical protein
AF371960_00081	CDS	222				hypothetical protein
AF371960_00082	CDS	498				hypothetical protein
AF371960_00083	CDS	1107				hypothetical protein
AF371960_00084	CDS	360				hypothetical protein
AF371960_00085	CDS	105				hypothetical protein
AF371960_00086	CDS	1356				hypothetical protein
AF371960_00087	CDS	603				hypothetical protein
AF371960_00088	CDS	465				hypothetical protein
AF371960_00089	CDS	771				hypothetical protein
AF371960_00090	CDS	414				hypothetical protein
AF371960_00091	CDS	1557				hypothetical protein
AF371960_00092	CDS	963				hypothetical protein
AF371960_00093	CDS	162				hypothetical protein
AF371960_00094	CDS	927				hypothetical protein
AF371960_00095	CDS	1161				hypothetical protein
AF371960_00096	CDS	738				hypothetical protein
AF371960_00097	CDS	456				hypothetical protein
AF371960_00098	CDS	324				hypothetical protein
AF371960_00099	CDS	546				hypothetical protein
AF371960_00100	CDS	516				hypothetical protein
AF371960_00101	CDS	1443				hypothetical protein
AF371960_00102	CDS	402				hypothetical protein
AF371960_00103	CDS	777				hypothetical protein
AF371960_00104	CDS	366				hypothetical protein
AF371960_00105	CDS	870				hypothetical protein
AF371960_00106	CDS	600				hypothetical protein
AF371960_00107	CDS	2766				hypothetical protein
AF371960_00108	CDS	156				hypothetical protein
AF371960_00109	CDS	891				hypothetical protein
AF371960_00110	CDS	744				hypothetical protein
AF371960_00111	CDS	504				hypothetical protein
AF371960_00112	CDS	2583				hypothetical protein
AF371960_00113	CDS	1011				hypothetical protein
AF371960_00114	CDS	1392				hypothetical protein
AF371960_00115	CDS	615				hypothetical protein
AF371960_00116	CDS	261				hypothetical protein
AF371960_00117	CDS	1320				hypothetical protein
AF371960_00118	CDS	288				hypothetical protein
AF371960_00119	CDS	510				hypothetical protein
AF371960_00120	CDS	651				hypothetical protein
AF371960_00121	CDS	720				hypothetical protein
AF371960_00122	CDS	372				hypothetical protein
AF371960_00123	CDS	687				hypothetical protein
