locus_tag	ftype	length_bp	gene	EC_number	COG	product
PP151097_00062	CDS	414				hypothetical protein
PP151097_00063	CDS	1557				hypothetical protein
PP151097_00064	CDS	999				hypothetical protein
PP151097_00065	CDS	162				hypothetical protein
PP151097_00066	CDS	789				hypothetical protein
PP151097_00067	CDS	1161				hypothetical protein
PP151097_00068	CDS	738				hypothetical protein
PP151097_00069	CDS	492				hypothetical protein
PP151097_00070	CDS	324				hypothetical protein
PP151097_00071	CDS	546				hypothetical protein
PP151097_00072	CDS	516				hypothetical protein
PP151097_00073	CDS	1443				hypothetical protein
PP151097_00074	CDS	402				hypothetical protein
PP151097_00075	CDS	777				hypothetical protein
PP151097_00076	CDS	366				hypothetical protein
PP151097_00077	CDS	870				hypothetical protein
PP151097_00078	CDS	420				hypothetical protein
PP151097_00079	CDS	2766				hypothetical protein
PP151097_00080	CDS	156				hypothetical protein
PP151097_00081	CDS	891				hypothetical protein
PP151097_00082	CDS	744				hypothetical protein
PP151097_00083	CDS	504				hypothetical protein
PP151097_00084	CDS	2583				hypothetical protein
PP151097_00085	CDS	1011				hypothetical protein
PP151097_00086	CDS	1392				hypothetical protein
PP151097_00087	CDS	657				hypothetical protein
PP151097_00088	CDS	288				hypothetical protein
PP151097_00089	CDS	1320				hypothetical protein
PP151097_00090	CDS	510				hypothetical protein
PP151097_00091	CDS	651				hypothetical protein
PP151097_00092	CDS	720				hypothetical protein
PP151097_00093	CDS	372				hypothetical protein
PP151097_00094	CDS	825				hypothetical protein
PP151097_00095	CDS	1137				hypothetical protein
PP151097_00096	CDS	516				hypothetical protein
PP151097_00097	CDS	306				hypothetical protein
PP151097_00098	CDS	561				hypothetical protein
PP151097_00099	CDS	561				hypothetical protein
PP151097_00100	CDS	306				hypothetical protein
PP151097_00101	CDS	1362	MCP			Major capsid protein
PP151097_00102	CDS	1458				hypothetical protein
PP151097_00103	CDS	1578				hypothetical protein
PP151097_00104	CDS	219				hypothetical protein
PP151097_00105	CDS	243				hypothetical protein
PP151097_00106	CDS	393				hypothetical protein
PP151097_00107	CDS	261				hypothetical protein
PP151097_00108	CDS	333				hypothetical protein
PP151097_00109	CDS	1386				hypothetical protein
PP151097_00110	CDS	294				hypothetical protein
PP151097_00111	CDS	942				hypothetical protein
PP151097_00112	CDS	792				hypothetical protein
PP151097_00113	CDS	588				hypothetical protein
PP151097_00114	CDS	339				hypothetical protein
PP151097_00115	CDS	237				hypothetical protein
PP151097_00116	CDS	192				hypothetical protein
PP151097_00117	CDS	2847				hypothetical protein
PP151097_00118	CDS	540				hypothetical protein
PP151097_00119	CDS	1572				hypothetical protein
PP151097_00120	CDS	159				hypothetical protein
PP151097_00121	CDS	309				hypothetical protein
PP151097_00122	CDS	180				hypothetical protein
PP151097_00123	CDS	969		1.17.4.1		Ribonucleoside-diphosphate reductase small chain
PP151097_00124	CDS	462				hypothetical protein
