locus_tag	ftype	length_bp	gene	EC_number	COG	product
NC_027778.1_00082	CDS	651				hypothetical protein
NC_027778.1_00083	CDS	3552				hypothetical protein
NC_027778.1_00084	CDS	864				hypothetical protein
NC_027778.1_00085	CDS	519				hypothetical protein
NC_027778.1_00086	CDS	498				hypothetical protein
NC_027778.1_00087	CDS	465				hypothetical protein
NC_027778.1_00088	CDS	1113				hypothetical protein
NC_027778.1_00089	CDS	1098				hypothetical protein
NC_027778.1_00090	CDS	915				hypothetical protein
NC_027778.1_00091	CDS	819				hypothetical protein
NC_027778.1_00092	CDS	603				hypothetical protein
NC_027778.1_00093	CDS	294				hypothetical protein
NC_027778.1_00094	CDS	354				hypothetical protein
NC_027778.1_00095	CDS	990				hypothetical protein
NC_027778.1_00096	CDS	477				hypothetical protein
NC_027778.1_00097	CDS	423				hypothetical protein
NC_027778.1_00098	CDS	2724				hypothetical protein
NC_027778.1_00099	CDS	495				hypothetical protein
NC_027778.1_00100	CDS	513				hypothetical protein
NC_027778.1_00101	CDS	1182				hypothetical protein
NC_027778.1_00102	CDS	711	L6			Golgi anti-apoptotic protein
NC_027778.1_00103	CDS	378				hypothetical protein
NC_027778.1_00104	CDS	972	SPI-1			Serine proteinase inhibitor 1
NC_027778.1_00105	CDS	459				hypothetical protein
NC_027778.1_00106	CDS	558				hypothetical protein
NC_027778.1_00107	CDS	324				hypothetical protein
NC_027778.1_00108	CDS	315				hypothetical protein
NC_027778.1_00109	CDS	204				hypothetical protein
NC_027778.1_00110	CDS	240				hypothetical protein
NC_027778.1_00111	CDS	2712				hypothetical protein
NC_027778.1_00112	CDS	5673				hypothetical protein
NC_027778.1_00113	CDS	1464				hypothetical protein
NC_027778.1_00114	CDS	1344				hypothetical protein
NC_027778.1_00115	CDS	582				hypothetical protein
NC_027778.1_00116	CDS	408				hypothetical protein
NC_027778.1_00117	CDS	549				hypothetical protein
NC_027778.1_00118	CDS	951				hypothetical protein
NC_027778.1_00119	CDS	1047				hypothetical protein
NC_027778.1_00120	CDS	468				hypothetical protein
NC_027778.1_00121	CDS	1368				hypothetical protein
NC_027778.1_00122	CDS	255				hypothetical protein
NC_027778.1_00123	CDS	1215				hypothetical protein
NC_027778.1_00124	CDS	753				hypothetical protein
NC_027778.1_00125	CDS	786				hypothetical protein
NC_027778.1_00126	CDS	351				hypothetical protein
NC_027778.1_00127	CDS	939				hypothetical protein
NC_027778.1_00128	CDS	1695				hypothetical protein
NC_027778.1_00129	CDS	3129	RPO2	2.7.7.6		DNA-directed RNA polymerase subunit 2
NC_027778.1_00130	CDS	714				hypothetical protein
NC_027778.1_00131	CDS	1281				hypothetical protein
NC_027778.1_00132	CDS	573				hypothetical protein
NC_027778.1_00133	CDS	234				hypothetical protein
NC_027778.1_00134	CDS	1650				hypothetical protein
NC_027778.1_00135	CDS	939				hypothetical protein
NC_027778.1_00136	CDS	915				hypothetical protein
