 2,,,,,,,,,MK098187_RSIV,MN432490_ISKNV
 2,,,,,,,,,MW139932_RSIV,MT128666_ISKNV
 2,,,,,,,,,OK042108_RSIV,MT128667_ISKNV
 2,,,,,,,,,OL774653_RSIV,MT926123_ISKNV
 2,,,,,,,,,OL774654_RSIV,MW273353_ISKNV
 2,,,,,,,,,ON740976_RSIV,MW273354_ISKNV
 2,,,,,,,,,OQ475017_RSIV,MW883593_ISKNV
 2,,,,,,,,,,MW883594_ISKNV
 2,,,,,,,,,,MW883595_ISKNV
 2,,,,,,,,,,MW883597_ISKNV
 2,,,,,,,,,,MW883599_ISKNV
 2,,,,,,,,,,MW883600_ISKNV
 2,,,,,,,,,,MW883601_ISKNV
 2,,,,,,,,,,MW883602_ISKNV
 2,,,,,,,,,,MW883603_ISKNV
 2,,,,,,,,,,MW883606_ISKNV
 2,,,,,,,,,,NC_003494_ISKNV
 2,,,,,,,,,,ON212400_ISKNV
 2,,,,,,,,,,OP009387_ISKNV
 2,,,,,,,,,,OP896201_ISKNV
 2,,,,,,,,,,OQ513807_ISKNV
 2,,,,,,,,,,OR536350_ISKNV
 2,,,,,,,,,,OR670976_ISKNV
 2,,,,,,,,,,PP151097_ISKNV
 2,,,,,,,,,,PP974677_ISKNV

 3 ,3, 87109, 106233, 77881, 94902, 77594, 94596,^ON743042_RSIV,OQ475017_RSIV,MK689686_RSIV, 2.47493166095094E-266, 8.38058636181382E-248,NS, 5.61307067003399E-60, 6.92893476566668E-60,NS,NS,NS, 1.47215573065296E-11,
 3,,,,,,,,ON740976_RSIV[P],MW139932_RSIV,AP017456_RSIV
 3,,,,,,,,,OK042108_RSIV,AY894343_RSIV
 3,,,,,,,,,OL774653_RSIV,KC244182_RSIV
 3,,,,,,,,,OL774654_RSIV,KT804738_RSIV
 3,,,,,,,,,OL774655_RSIV,MT798582_RSIV
 3,,,,,,,,,ON740976_RSIV,MW883598_RSIV
 3,,,,,,,,,,OK042109_RSIV
 3,,,,,,,,,,ON075463_RSIV

 4 ,4, 63277, 66330, 57700, 60727, 56937, 59682,^OL774653_RSIV,GQ273492_TRBIV,OK042108_RSIV, 2.0159006436959E-233, 9.0168E-242, 2.02828746343241E-234, 1.25270503981733E-34, 9.77327230345745E-35,NS,NS,NS, 5.39790434572751E-11,
 4,,,,,,,,MW139932_RSIV,,AB104413_RSIV
 4,,,,,,,,OL774654_RSIV,,AP017456_RSIV
 4,,,,,,,,OL774655_RSIV,,AY894343_RSIV
 4,,,,,,,,,,BD143114_RSIV
 4,,,,,,,,,,KC244182_RSIV
 4,,,,,,,,,,KT804738_RSIV
 4,,,,,,,,,,MK098185_RSIV
 4,,,,,,,,,,MK098186_RSIV
 4,,,,,,,,,,MK098187_RSIV
 4,,,,,,,,,,MK689686_RSIV
 4,,,,,,,,,,MT798582_RSIV
 4,,,,,,,,,,MW883598_RSIV
 4,,,,,,,,,,OK042109_RSIV
 4,,,,,,,,,,ON075463_RSIV
 4,,,,,,,,,,ON740976_RSIV
 4,,,,,,,,,,ON743042_RSIV

 5 ,5, 24624, 58544, 21706, 53441, 21718, 52772,OK042108_RSIV,KT804738_RSIV,MW139932_RSIV, 3.26870491866649E-175, 6.2985E-250,NS, 1.35876070542454E-61, 1.08573007683305E-61,NS,NS,NS, 4.90718576884319E-12,
 5,,,,,,,,ON740976_RSIV[P],AP017456_RSIV,OL774653_RSIV
 5,,,,,,,,ON743042_RSIV,AY894343_RSIV,OL774654_RSIV
 5,,,,,,,,,KC244182_RSIV,OL774655_RSIV
 5,,,,,,,,,MK689686_RSIV,ON740976_RSIV
 5,,,,,,,,,MT798582_RSIV,
 5,,,,,,,,,MW883598_RSIV,
 5,,,,,,,,,OK042109_RSIV,
 5,,,,,,,,,ON075463_RSIV,

 6 ,6, 116960, 120704, 105761, 108065, 105181, 106894,OK042109_RSIV,GQ273492_TRBIV,ON075463_RSIV, 2.61219354855345E-196, 2.4089E-205,NS, 1.51831289995127E-27, 1.9805562153118E-27,NS,NS,NS, 5.88862292261183E-11,
 6,,,,,,,,,,AB104413_RSIV
 6,,,,,,,,,,AP017456_RSIV
 6,,,,,,,,,,AY894343_RSIV
 6,,,,,,,,,,BD143114_RSIV
 6,,,,,,,,,,KC244182_RSIV
 6,,,,,,,,,,KT804738_RSIV
 6,,,,,,,,,,MK098185_RSIV
 6,,,,,,,,,,MK098186_RSIV
 6,,,,,,,,,,MK098187_RSIV
 6,,,,,,,,,,MK689686_RSIV
 6,,,,,,,,,,MT798582_RSIV
 6,,,,,,,,,,MW139932_RSIV
 6,,,,,,,,,,MW883598_RSIV
 6,,,,,,,,,,OK042108_RSIV
 6,,,,,,,,,,OL774653_RSIV
 6,,,,,,,,,,OL774654_RSIV
 6,,,,,,,,,,OL774655_RSIV
 6,,,,,,,,,,ON740976_RSIV
 6,,,,,,,,,,ON743042_RSIV
 6,,,,,,,,,,OQ475017_RSIV

 7 ,7, 14794, 23530, 12133, 20722, 12201, 20767,^MW139932_RSIV,AY894343_RSIV,BD143114_RSIV, 3.40909731567134E-165, 9.63616154917314E-161,NS, 5.44664007431846E-35, 9.57021760604032E-35,NS,NS,NS, 4.90718576884319E-12,
 7,,,,,,,,OK042108_RSIV,AP017456_RSIV,AB104413_RSIV
 7,,,,,,,,OL774653_RSIV,KC244182_RSIV,MK098185_RSIV
 7,,,,,,,,OL774654_RSIV,KT804738_RSIV,MK098186_RSIV
 7,,,,,,,,OL774655_RSIV,MK689686_RSIV,MK098187_RSIV
 7,,,,,,,,ON740976_RSIV,MT798582_RSIV,OQ475017_RSIV
 7,,,,,,,,,MW883598_RSIV,
 7,,,,,,,,,ON075463_RSIV,

 8 ,8, 68804, 77818, 63415, 71421, 62120, 70002,^OL774654_RSIV,AP017456_RSIV,BD143114_RSIV, 7.85381549831515E-195, 2.30163037763233E-201,NS, 6.44072577719837E-33, 5.6902354118395E-33,NS,NS,NS, 4.90718576884319E-12,
 8,,,,,,,,MW139932_RSIV,AY894343_RSIV,AB104413_RSIV
 8,,,,,,,,OK042108_RSIV[P],KC244182_RSIV,MK098185_RSIV
 8,,,,,,,,OL774653_RSIV,KT804738_RSIV,MK098186_RSIV
 8,,,,,,,,OL774655_RSIV,MK689686_RSIV,MK098187_RSIV
 8,,,,,,,,ON740976_RSIV[P],MT798582_RSIV,OQ475017_RSIV
 8,,,,,,,,,MW883598_RSIV,
 8,,,,,,,,,OK042109_RSIV,
 8,,,,,,,,,ON075463_RSIV,
 8,,,,,,,,,ON743042_RSIV,

 9 ,9, 22549, 24640, 20137, 22080, 19789, 21733,OK042109_RSIV,GQ273492_TRBIV,ON075463_RSIV, 3.13701997019406E-157, 2.48198266376494E-155,NS, 8.57832639405001E-22, 8.56308095579652E-22,NS,NS,NS, 5.64326363416967E-11,
 9,,,,,,,,,,AP017456_RSIV
 9,,,,,,,,,,AY894343_RSIV
 9,,,,,,,,,,KC244182_RSIV
 9,,,,,,,,,,KT804738_RSIV
 9,,,,,,,,,,MK689686_RSIV
 9,,,,,,,,,,MT798582_RSIV
 9,,,,,,,,,,MW883598_RSIV

 10 ,10, 32211, 42574, 29007, 38276, 29265, 38401,^OP009387_ISKNV,MW883597_ISKNV,MW883595_ISKNV, 3.6450622563116E-147, 1.36357E-156,NS, 1.18971093402057E-30, 9.27001776222051E-31,NS,NS,NS, 7.36077865326479E-12,
 10,,,,,,,,MT986830_ISKNV,23043610003_ISKNV,MN432490_ISKNV
 10,,,,,,,,PP974677_ISKNV,23043610005_ISKNV,
 10,,,,,,,,,AF371960_ISKNV,
 10,,,,,,,,,KT781098_ISKNV,
 10,,,,,,,,,MK689685_ISKNV,
 10,,,,,,,,,MT128666_ISKNV,
 10,,,,,,,,,MT128667_ISKNV,
 10,,,,,,,,,MT926123_ISKNV,
 10,,,,,,,,,MW273353_ISKNV,
 10,,,,,,,,,MW273354_ISKNV,
 10,,,,,,,,,MW883593_ISKNV,
 10,,,,,,,,,MW883594_ISKNV,
 10,,,,,,,,,MW883596_ISKNV,
 10,,,,,,,,,MW883599_ISKNV,
 10,,,,,,,,,MW883600_ISKNV,
 10,,,,,,,,,MW883601_ISKNV,
 10,,,,,,,,,MW883602_ISKNV,
 10,,,,,,,,,MW883603_ISKNV,
 10,,,,,,,,,MW883606_ISKNV,
 10,,,,,,,,,NC_003494_ISKNV,
 10,,,,,,,,,ON212400_ISKNV,
 10,,,,,,,,,OP896201_ISKNV,
 10,,,,,,,,,OQ513807_ISKNV,
 10,,,,,,,,,OR356116_ISKNV,
 10,,,,,,,,,OR536350_ISKNV,
 10,,,,,,,,,OR670976_ISKNV,
 10,,,,,,,,,PP151097_ISKNV,

 11 ,11, 92394, 120802, 82186, 106225, 81414, 106992,^PP974677_ISKNV,MW883597_ISKNV,OP009387_ISKNV, 2.0873898607277E-154, 1.79452E-154, 2.02130466534865E-154, 1.63251664969564E-40, 1.67332667196066E-40,NS,NS,NS, 4.90718576884319E-12,
 11,,,,,,,,MT986830_ISKNV,23043610003_ISKNV,MN432490_ISKNV
 11,,,,,,,,PP151097_ISKNV,23043610005_ISKNV,MW883595_ISKNV
 11,,,,,,,,,AF371960_ISKNV,
 11,,,,,,,,,KT781098_ISKNV,
 11,,,,,,,,,MK689685_ISKNV,
 11,,,,,,,,,MT128666_ISKNV,
 11,,,,,,,,,MT128667_ISKNV,
 11,,,,,,,,,MT926123_ISKNV,
 11,,,,,,,,,MW273353_ISKNV,
 11,,,,,,,,,MW273354_ISKNV,
 11,,,,,,,,,MW883593_ISKNV,
 11,,,,,,,,,MW883594_ISKNV,
 11,,,,,,,,,MW883596_ISKNV,
 11,,,,,,,,,MW883599_ISKNV,
 11,,,,,,,,,MW883600_ISKNV,
 11,,,,,,,,,MW883601_ISKNV,
 11,,,,,,,,,MW883602_ISKNV,
 11,,,,,,,,,MW883603_ISKNV,
 11,,,,,,,,,MW883606_ISKNV,
 11,,,,,,,,,NC_003494_ISKNV,
 11,,,,,,,,,ON212400_ISKNV,
 11,,,,,,,,,OP896201_ISKNV,
 11,,,,,,,,,OQ513807_ISKNV,
 11,,,,,,,,,OR356116_ISKNV,
 11,,,,,,,,,OR536350_ISKNV,
 11,,,,,,,,,OR670976_ISKNV,

 12 ,13, 111883, 122417, 100514, 109599, 100201, 108603,OK042108_RSIV,MK689686_RSIV,OL774654_RSIV, 7.86758491009381E-146, 6.1659E-151,NS, 2.18855875248244E-30, 2.17778791054217E-30,NS,NS,NS, 4.90718576884319E-12,
 12,,,,,,,,ON740976_RSIV,AP017456_RSIV,AB104413_RSIV
 12,,,,,,,,,AY894343_RSIV,BD143114_RSIV
 12,,,,,,,,,KC244182_RSIV,MK098185_RSIV
 12,,,,,,,,,KT804738_RSIV,MK098186_RSIV
 12,,,,,,,,,MT798582_RSIV,MK098187_RSIV
 12,,,,,,,,,MW883598_RSIV,MW139932_RSIV
 12,,,,,,,,,ON075463_RSIV,OL774653_RSIV
 12,,,,,,,,,,OL774655_RSIV

 13 ,14, 24590, 44856, 21489, 39606, 21695, 39673,PP151097_ISKNV,MW883599_ISKNV,MN432490_ISKNV, 9.87846125651507E-147, 4.37459698610061E-141,NS, 1.79966778317075E-36, 9.15029582175457E-37,NS,NS,NS, 7.36077865326479E-12,
 13,,,,,,,,,23043610003_ISKNV,MW883595_ISKNV
 13,,,,,,,,,23043610005_ISKNV,
 13,,,,,,,,,AF371960_ISKNV,
 13,,,,,,,,,MK689685_ISKNV,
 13,,,,,,,,,MT128666_ISKNV,
 13,,,,,,,,,MT128667_ISKNV,
 13,,,,,,,,,MT926123_ISKNV,
 13,,,,,,,,,MW273353_ISKNV,
 13,,,,,,,,,MW273354_ISKNV,
 13,,,,,,,,,MW883593_ISKNV,
 13,,,,,,,,,MW883594_ISKNV,
 13,,,,,,,,,MW883596_ISKNV,
 13,,,,,,,,,MW883597_ISKNV,
 13,,,,,,,,,MW883600_ISKNV,
 13,,,,,,,,,MW883601_ISKNV,
 13,,,,,,,,,MW883602_ISKNV,
 13,,,,,,,,,MW883603_ISKNV,
 13,,,,,,,,,MW883606_ISKNV,
 13,,,,,,,,,NC_003494_ISKNV,
 13,,,,,,,,,ON212400_ISKNV,
 13,,,,,,,,,OP896201_ISKNV,
 13,,,,,,,,,OQ513807_ISKNV,
 13,,,,,,,,,OR356116_ISKNV,
 13,,,,,,,,,OR536350_ISKNV,
 13,,,,,,,,,OR670976_ISKNV,

 14 ,15~, 48001, 49522, 43657, 45058, 42665, 44129,OK042109_RSIV,GQ273492_TRBIV,ON075463_RSIV, 2.67841772255764E-134, 2.53134995459985E-103,NS, 1.58185045006559E-18, 9.22492354586996E-18,NS,NS,NS, 5.64326363416967E-11,
 14,,,,,,,,,,AB104413_RSIV
 14,,,,,,,,,,AP017456_RSIV
 14,,,,,,,,,,AY894343_RSIV
 14,,,,,,,,,,BD143114_RSIV
 14,,,,,,,,,,KC244182_RSIV
 14,,,,,,,,,,KT804738_RSIV
 14,,,,,,,,,,MK098185_RSIV
 14,,,,,,,,,,MK098186_RSIV
 14,,,,,,,,,,MK098187_RSIV
 14,,,,,,,,,,MK689686_RSIV
 14,,,,,,,,,,MT798582_RSIV
 14,,,,,,,,,,MW139932_RSIV
 14,,,,,,,,,,MW883598_RSIV
 14,,,,,,,,,,OL774653_RSIV
 14,,,,,,,,,,OL774654_RSIV
 14,,,,,,,,,,OL774655_RSIV
 14,,,,,,,,,,OQ475017_RSIV

 15 ,16~, 53576, 54757, 48273, 49451, 48071, 49240,MT986830_ISKNV,AY894343_RSIV,PP974677_ISKNV, 6.21559134966281E-126, 1.72159E-127,NS, 1.19538987332971E-15, 1.19000678176354E-15,NS,NS,NS, 3.68038932663239E-11,
 15,,,,,,,,,AB104413_RSIV,23043610003_ISKNV
 15,,,,,,,,,AP017456_RSIV,23043610005_ISKNV
 15,,,,,,,,,BD143114_RSIV,AF371960_ISKNV
 15,,,,,,,,,KC244182_RSIV,KT781098_ISKNV
 15,,,,,,,,,KT804738_RSIV,MK689685_ISKNV
 15,,,,,,,,,MK098185_RSIV,MN432490_ISKNV
 15,,,,,,,,,MK098186_RSIV,MT128666_ISKNV
 15,,,,,,,,,MK098187_RSIV,MT128667_ISKNV
 15,,,,,,,,,MK689686_RSIV,MT926123_ISKNV
 15,,,,,,,,,MT798582_RSIV,MW273353_ISKNV
 15,,,,,,,,,MW139932_RSIV,MW273354_ISKNV
 15,,,,,,,,,MW883598_RSIV,MW883593_ISKNV
 15,,,,,,,,,OK042109_RSIV,MW883594_ISKNV
 15,,,,,,,,,OL774653_RSIV,MW883595_ISKNV
 15,,,,,,,,,OL774654_RSIV,MW883596_ISKNV
 15,,,,,,,,,OL774655_RSIV,MW883597_ISKNV
 15,,,,,,,,,ON075463_RSIV,MW883599_ISKNV
 15,,,,,,,,,OQ475017_RSIV,MW883600_ISKNV
 15,,,,,,,,,,MW883601_ISKNV
 15,,,,,,,,,,MW883602_ISKNV
 15,,,,,,,,,,MW883603_ISKNV
 15,,,,,,,,,,MW883606_ISKNV
 15,,,,,,,,,,NC_003494_ISKNV
 15,,,,,,,,,,ON212400_ISKNV
 15,,,,,,,,,,OP009387_ISKNV
 15,,,,,,,,,,OP896201_ISKNV
 15,,,,,,,,,,OQ513807_ISKNV
 15,,,,,,,,,,OR356116_ISKNV
 15,,,,,,,,,,OR536350_ISKNV
 15,,,,,,,,,,OR670976_ISKNV
 15,,,,,,,,,,PP151097_ISKNV

 16 ,17, 61774, 68803*, 56654, 63286*, 55953, 62119*,OK042108_RSIV,AP017456_RSIV,MK098186_RSIV, 3.52789460072158E-127, 5.22532229328107E-122,NS, 8.3888021234576E-29, 1.74664792115989E-28,NS,NS,NS, 4.90718576884319E-12,
 16,,,,,,,,ON740976_RSIV[P],AY894343_RSIV,AB104413_RSIV
 16,,,,,,,,,KC244182_RSIV,BD143114_RSIV
 16,,,,,,,,,KT804738_RSIV,MK098185_RSIV
 16,,,,,,,,,MK689686_RSIV,MK098187_RSIV
 16,,,,,,,,,MT798582_RSIV,MW139932_RSIV
 16,,,,,,,,,MW883598_RSIV,OL774653_RSIV
 16,,,,,,,,,OK042109_RSIV,OL774654_RSIV
 16,,,,,,,,,ON075463_RSIV,OL774655_RSIV
 16,,,,,,,,,,OQ475017_RSIV

 17 ,18, 106194, 107236, 93060, 94102, 94557, 95590,^GQ273492_TRBIV,MW139932_RSIV,Unknown (BD143114_RSIV), 4.15901975955515E-126, 4.7515E-127,NS, 4.33970705383193E-19, 4.3162527683651E-19,NS,NS,NS, 4.66182648040103E-11,
 17,,,,,,,,MG570131_TRBIV,OK042108_RSIV,Unknown(AB104413_RSIV)
 17,,,,,,,,MG570132_TRBIV,OL774653_RSIV,Unknown(MK098185_RSIV)
 17,,,,,,,,,OL774654_RSIV,Unknown(MK098186_RSIV)
 17,,,,,,,,,OL774655_RSIV,Unknown(MK098187_RSIV)
 17,,,,,,,,,OQ475017_RSIV,

 18 ,19, 82349, 86002, 75532, 76745, 74228, 76544,OQ475017_RSIV,GQ273492_TRBIV,OL774654_RSIV, 4.31996142529356E-121, 8.28293504256205E-109,NS, 5.4304704148983E-22, 5.21524146773741E-22,NS,NS,NS, 4.41646719195887E-11,
 18,,,,,,,,,,AB104413_RSIV
 18,,,,,,,,,,AP017456_RSIV
 18,,,,,,,,,,AY894343_RSIV
 18,,,,,,,,,,BD143114_RSIV
 18,,,,,,,,,,KC244182_RSIV
 18,,,,,,,,,,KT804738_RSIV
 18,,,,,,,,,,MK098185_RSIV
 18,,,,,,,,,,MK098186_RSIV
 18,,,,,,,,,,MK098187_RSIV
 18,,,,,,,,,,MK689686_RSIV
 18,,,,,,,,,,MT798582_RSIV
 18,,,,,,,,,,MW139932_RSIV
 18,,,,,,,,,,MW883598_RSIV
 18,,,,,,,,,,OK042108_RSIV
 18,,,,,,,,,,OK042109_RSIV
 18,,,,,,,,,,OL774653_RSIV
 18,,,,,,,,,,OL774655_RSIV
 18,,,,,,,,,,ON075463_RSIV
 18,,,,,,,,,,ON740976_RSIV
 18,,,,,,,,,,ON743042_RSIV

 19 ,20, 1*, 9224, 1*, 7382, 1*, 7309,ON743042_RSIV,BD143114_RSIV,MK689686_RSIV, 1.99536298181649E-107, 1.2600182998238E-100,NS, 6.12641407932265E-37, 9.53593135923376E-38,NS,NS,NS,NS,
 19,,,,,,,,,AB104413_RSIV,AP017456_RSIV
 19,,,,,,,,,MK098185_RSIV,AY894343_RSIV
 19,,,,,,,,,MK098186_RSIV,KC244182_RSIV
 19,,,,,,,,,MK098187_RSIV,KT804738_RSIV
 19,,,,,,,,,MW139932_RSIV,MT798582_RSIV
 19,,,,,,,,,OK042108_RSIV,MW883598_RSIV
 19,,,,,,,,,OL774653_RSIV,OK042109_RSIV
 19,,,,,,,,,OL774654_RSIV,ON075463_RSIV
 19,,,,,,,,,OL774655_RSIV,
 19,,,,,,,,,ON740976_RSIV,

 20 ,21, 7564, 8858, 5660, 6951, 5814, 7099,OQ475017_RSIV,GQ273492_TRBIV,OL774654_RSIV, 4.73836289893176E-104, 1.58155083631576E-100,NS, 1.47313174810698E-18, 2.88582525079775E-18,NS,NS,NS, 4.41646719195887E-11,
 20,,,,,,,,,,AB104413_RSIV
 20,,,,,,,,,,BD143114_RSIV
 20,,,,,,,,,,MK098185_RSIV
 20,,,,,,,,,,MK098186_RSIV
 20,,,,,,,,,,MK098187_RSIV
 20,,,,,,,,,,MW139932_RSIV
 20,,,,,,,,,,OK042108_RSIV
 20,,,,,,,,,,OL774653_RSIV
 20,,,,,,,,,,OL774655_RSIV
 20,,,,,,,,,,ON740976_RSIV

 21 ,22, 123090, 125072, 109934, 110778, 109014, 109822,OQ475017_RSIV,GQ273492_TRBIV,MW139932_RSIV, 3.52805290556768E-93, 2.7183E-103,NS, 3.19018489786195E-15, 2.16333457032508E-15,NS,NS,NS, 4.41646719195887E-11,
 21,,,,,,,,,,AB104413_RSIV
 21,,,,,,,,,,BD143114_RSIV
 21,,,,,,,,,,MK098185_RSIV
 21,,,,,,,,,,MK098186_RSIV
 21,,,,,,,,,,MK098187_RSIV
 21,,,,,,,,,,OK042108_RSIV
 21,,,,,,,,,,OL774653_RSIV
 21,,,,,,,,,,OL774654_RSIV
 21,,,,,,,,,,OL774655_RSIV
 21,,,,,,,,,,ON740976_RSIV
 21,,,,,,,,,,ON743042_RSIV

 22 ,23~, 32798, 33925, 29724, 30609, 29852, 30427,^GQ273492_TRBIV,MW139932_RSIV,Unknown (BD143114_RSIV), 5.30996348878295E-94, 5.29818249109089E-92,NS, 1.18731297496681E-14, 2.71924787263924E-14,NS,NS,NS, 4.66182648040103E-11,
 22,,,,,,,,,OL774653_RSIV,Unknown(AB104413_RSIV)
 22,,,,,,,,,OL774654_RSIV,Unknown(AP017456_RSIV)
 22,,,,,,,,,OL774655_RSIV,Unknown(AY894343_RSIV)
 22,,,,,,,,,,Unknown(KC244182_RSIV)
 22,,,,,,,,,,Unknown(KT804738_RSIV)
 22,,,,,,,,,,Unknown(MK098185_RSIV)
 22,,,,,,,,,,Unknown(MK098186_RSIV)
 22,,,,,,,,,,Unknown(MK098187_RSIV)
 22,,,,,,,,,,Unknown(MK689686_RSIV)
 22,,,,,,,,,,Unknown(MT798582_RSIV)
 22,,,,,,,,,,Unknown(MW883598_RSIV)
 22,,,,,,,,,,Unknown(OK042109_RSIV)
 22,,,,,,,,,,Unknown(ON075463_RSIV)
 22,,,,,,,,,,Unknown(OQ475017_RSIV)

 23 ,24, 1304, 2216, 326, 772, 405, 1089,OQ475017_RSIV,GQ273492_TRBIV,OK042108_RSIV, 1.83944579699452E-90, 6.7184E-92,NS, 4.13140345472601E-13, 4.0284551024643E-13,NS,NS,NS, 2.20823359597944E-11,
 23,,,,,,,,,,AB104413_RSIV
 23,,,,,,,,,,BD143114_RSIV
 23,,,,,,,,,,MK098185_RSIV
 23,,,,,,,,,,MK098186_RSIV
 23,,,,,,,,,,MK098187_RSIV
 23,,,,,,,,,,MW139932_RSIV
 23,,,,,,,,,,OL774653_RSIV
 23,,,,,,,,,,OL774654_RSIV
 23,,,,,,,,,,OL774655_RSIV
 23,,,,,,,,,,ON740976_RSIV

 24 ,25, 18312, 19021, 16032, 16740, 15707, 16415,OK042109_RSIV,GQ273492_TRBIV,ON075463_RSIV, 2.9426341872375E-82, 7.97867134001207E-78,NS, 2.68639866625763E-10, 5.05666763034131E-10,NS,NS,NS, 5.39790434572751E-11,
 24,,,,,,,,,,AB104413_RSIV
 24,,,,,,,,,,AP017456_RSIV
 24,,,,,,,,,,AY894343_RSIV
 24,,,,,,,,,,BD143114_RSIV
 24,,,,,,,,,,KC244182_RSIV
 24,,,,,,,,,,KT804738_RSIV
 24,,,,,,,,,,MK098185_RSIV
 24,,,,,,,,,,MK098186_RSIV
 24,,,,,,,,,,MK098187_RSIV
 24,,,,,,,,,,MK689686_RSIV
 24,,,,,,,,,,MT798582_RSIV
 24,,,,,,,,,,MW883598_RSIV
 24,,,,,,,,,,ON743042_RSIV
 24,,,,,,,,,,OQ475017_RSIV

 25 ,26, 19485, 24570*, 16853, 21692*, 16878, 21677*,ON743042_RSIV,OQ475017_RSIV,MK689686_RSIV, 3.38651461631421E-80, 2.5415E-133,NS, 7.49023936051717E-24, 1.94154570126134E-24,NS,NS,NS, 7.36077865326479E-12,
 25,,,,,,,,,AB104413_RSIV,AP017456_RSIV
 25,,,,,,,,,BD143114_RSIV,AY894343_RSIV
 25,,,,,,,,,MK098185_RSIV,KC244182_RSIV
 25,,,,,,,,,MK098186_RSIV,KT804738_RSIV
 25,,,,,,,,,MK098187_RSIV,MT798582_RSIV
 25,,,,,,,,,,MW883598_RSIV
 25,,,,,,,,,,OK042109_RSIV
 25,,,,,,,,,,ON075463_RSIV

 26 ,27, 69012, 73234, 63299, 67096, 62159, 65804,OQ475017_RSIV,OK042109_RSIV,BD143114_RSIV, 1.38057672741148E-80, 3.86294108066173E-73,NS, 8.62042411018082E-17, 6.16332329048956E-17,NS,NS,NS, 1.96287430753728E-11,
 26,,,,,,,,,AP017456_RSIV,AB104413_RSIV
 26,,,,,,,,,AY894343_RSIV,MK098185_RSIV
 26,,,,,,,,,KC244182_RSIV,MK098186_RSIV
 26,,,,,,,,,KT804738_RSIV,MK098187_RSIV
 26,,,,,,,,,MK689686_RSIV,
 26,,,,,,,,,MT798582_RSIV,
 26,,,,,,,,,MW883598_RSIV,
 26,,,,,,,,,ON075463_RSIV,
 26,,,,,,,,,ON743042_RSIV,

 27 ,28, 117556, 122050, 105728, 109133, 105504, 108236,OQ475017_RSIV,MT798582_RSIV,BD143114_RSIV, 8.99304747160227E-81, 1.11605E-86,NS, 7.22111466378099E-15, 4.50445692416879E-15,NS,NS,NS, 1.96287430753728E-11,
 27,,,,,,,,,AP017456_RSIV,AB104413_RSIV
 27,,,,,,,,,AY894343_RSIV,MK098185_RSIV
 27,,,,,,,,,KC244182_RSIV,MK098186_RSIV
 27,,,,,,,,,KT804738_RSIV,MK098187_RSIV
 27,,,,,,,,,MK689686_RSIV,
 27,,,,,,,,,MW883598_RSIV,
