locus_tag	ftype	length_bp	gene	EC_number	COG	product
MF599468.1_00163	CDS	1539				hypothetical protein
MF599468.1_00164	CDS	543				hypothetical protein
MF599468.1_00165	CDS	663				hypothetical protein
MF599468.1_00166	CDS	546				hypothetical protein
MF599468.1_00167	CDS	1659				hypothetical protein
MF599468.1_00168	CDS	495				hypothetical protein
MF599468.1_00169	CDS	543				hypothetical protein
MF599468.1_00170	CDS	456				hypothetical protein
MF599468.1_00171	CDS	411				hypothetical protein
MF599468.1_00172	CDS	882				hypothetical protein
MF599468.1_00173	CDS	786				hypothetical protein
MF599468.1_00174	CDS	960				hypothetical protein
MF599468.1_00175	CDS	258				hypothetical protein
