locus_tag	ftype	length_bp	gene	EC_number	COG	product
MT926123.1_00040	CDS	1353				hypothetical protein
MT926123.1_00041	CDS	1437				hypothetical protein
MT926123.1_00042	CDS	873				hypothetical protein
MT926123.1_00043	CDS	1140				hypothetical protein
MT926123.1_00044	CDS	1293				hypothetical protein
MT926123.1_00045	CDS	594				hypothetical protein
MT926123.1_00046	CDS	363				hypothetical protein
MT926123.1_00047	CDS	801				hypothetical protein
MT926123.1_00048	CDS	915				hypothetical protein
MT926123.1_00049	CDS	684				hypothetical protein
MT926123.1_00050	CDS	264				hypothetical protein
MT926123.1_00051	CDS	345				hypothetical protein
MT926123.1_00052	CDS	171				hypothetical protein
MT926123.1_00053	CDS	429				hypothetical protein
MT926123.1_00054	CDS	453				hypothetical protein
MT926123.1_00055	CDS	192				hypothetical protein
MT926123.1_00056	CDS	927				hypothetical protein
MT926123.1_00057	CDS	927				hypothetical protein
MT926123.1_00058	CDS	648				hypothetical protein
MT926123.1_00059	CDS	261				hypothetical protein
MT926123.1_00060	CDS	300				hypothetical protein
MT926123.1_00061	CDS	666				hypothetical protein
MT926123.1_00062	CDS	804				hypothetical protein
MT926123.1_00063	CDS	3324				hypothetical protein
MT926123.1_00064	CDS	369				hypothetical protein
MT926123.1_00065	CDS	2649				hypothetical protein
MT926123.1_00066	CDS	1476				hypothetical protein
MT926123.1_00067	CDS	189				hypothetical protein
MT926123.1_00068	CDS	294				hypothetical protein
MT926123.1_00069	CDS	1044				hypothetical protein
MT926123.1_00070	CDS	585				hypothetical protein
MT926123.1_00071	CDS	1434				hypothetical protein
MT926123.1_00072	CDS	666				hypothetical protein
MT926123.1_00073	CDS	501				hypothetical protein
MT926123.1_00074	CDS	1611				hypothetical protein
MT926123.1_00075	CDS	1005				hypothetical protein
MT926123.1_00076	CDS	420				hypothetical protein
MT926123.1_00077	CDS	1014				hypothetical protein
MT926123.1_00078	CDS	267				hypothetical protein
MT926123.1_00079	CDS	2973				hypothetical protein
MT926123.1_00080	CDS	1335				hypothetical protein
MT926123.1_00081	CDS	465				hypothetical protein
MT926123.1_00082	CDS	222				hypothetical protein
MT926123.1_00083	CDS	498				hypothetical protein
MT926123.1_00084	CDS	1107				hypothetical protein
MT926123.1_00085	CDS	360				hypothetical protein
MT926123.1_00086	CDS	105				hypothetical protein
MT926123.1_00087	CDS	1356				hypothetical protein
MT926123.1_00088	CDS	603				hypothetical protein
MT926123.1_00089	CDS	465				hypothetical protein
MT926123.1_00090	CDS	771				hypothetical protein
MT926123.1_00091	CDS	414				hypothetical protein
MT926123.1_00092	CDS	1557				hypothetical protein
MT926123.1_00093	CDS	1047				hypothetical protein
MT926123.1_00094	CDS	789				hypothetical protein
MT926123.1_00095	CDS	1161				hypothetical protein
MT926123.1_00096	CDS	738				hypothetical protein
MT926123.1_00097	CDS	456				hypothetical protein
MT926123.1_00098	CDS	324				hypothetical protein
MT926123.1_00099	CDS	546				hypothetical protein
MT926123.1_00100	CDS	516				hypothetical protein
MT926123.1_00101	CDS	1443				hypothetical protein
MT926123.1_00102	CDS	402				hypothetical protein
MT926123.1_00103	CDS	324				hypothetical protein
MT926123.1_00104	CDS	366				hypothetical protein
MT926123.1_00105	CDS	870				hypothetical protein
MT926123.1_00106	CDS	600				hypothetical protein
MT926123.1_00107	CDS	2766				hypothetical protein
MT926123.1_00108	CDS	156				hypothetical protein
MT926123.1_00109	CDS	891				hypothetical protein
MT926123.1_00110	CDS	744				hypothetical protein
MT926123.1_00111	CDS	504				hypothetical protein
MT926123.1_00112	CDS	2583				hypothetical protein
MT926123.1_00113	CDS	1011				hypothetical protein
MT926123.1_00114	CDS	1296				hypothetical protein
MT926123.1_00115	CDS	657				hypothetical protein
MT926123.1_00116	CDS	261				hypothetical protein
MT926123.1_00117	CDS	1320				hypothetical protein
MT926123.1_00118	CDS	510				hypothetical protein
MT926123.1_00119	CDS	651				hypothetical protein
MT926123.1_00120	CDS	720				hypothetical protein
MT926123.1_00121	CDS	372				hypothetical protein
MT926123.1_00122	CDS	825				hypothetical protein
